threshold,ticker,trade_type,sim_exit_time,sim_exit_price,sim_return_pct,sim_duration_minutes,actual_exit_time,actual_exit_price,actual_return_pct,actual_duration_minutes,return_delta_pct,duration_delta_minutes,was_winner,is_winner,outcome_changed,macd_peak_valley,macd_exit_level,original_index
0.75,ASIANPAINT,Buy,2024-01-10 13:15:00,3275.0,-0.17070048161921322,10.0,2024-01-10 13:35:00,3268.75,-0.3612144119978025,30.0,0.1905139303785893,-20.0,False,False,False,-2.294580561510884,-1.720935421133163,4135
0.75,ASIANPAINT,Buy,2024-01-10 15:15:00,3286.0,0.09137983551629607,40.0,2024-01-10 15:15:00,3286.0,0.091379835516296,40.0,6.938893903907228e-17,0.0,True,True,False,0.744693361300051,0.5585200209750383,4136
0.75,ASIANPAINT,Buy,2024-01-11 10:05:00,3285.2,-0.4379252344945759,50.0,2024-01-11 10:05:00,3285.2,-0.4379252344945759,50.0,0.0,0.0,False,False,False,3.4800683440003013,2.610051258000226,4137
0.75,ASIANPAINT,Buy,2024-01-11 15:15:00,3288.9,0.0562814681857565,40.0,2024-01-11 15:15:00,3288.9,0.0562814681857564,40.0,1.0408340855860843e-16,0.0,True,True,False,1.3809049236656392,1.0356786927492294,4138
0.75,ASIANPAINT,Buy,2024-01-12 09:15:00,3262.4,0.0,0.0,2024-01-12 09:20:00,3264.3,0.0582393330063784,5.0,-0.0582393330063784,-5.0,True,False,True,-0.3704309343011118,-0.27782320072583383,4139
0.75,ASIANPAINT,Buy,2024-01-12 15:05:00,3272.5,-0.21648981583119617,90.0,2024-01-12 15:05:00,3272.5,-0.2164898158311961,90.0,-8.326672684688674e-17,0.0,False,False,False,2.8044500164110104,2.103337512308258,4142
0.75,ASIANPAINT,Buy,2024-01-15 10:50:00,3272.7,-0.2301653837360013,25.0,2024-01-15 10:50:00,3272.7,-0.2301653837360013,25.0,0.0,0.0,False,False,False,2.3264023852875653,1.744801788965674,4143
0.75,ASIANPAINT,Buy,2024-01-16 11:05:00,3301.3,0.4732557254812503,110.0,2024-01-16 11:05:00,3301.3,0.4732557254812503,110.0,0.0,0.0,True,True,False,8.56035617209136,6.42026712906852,4145
0.75,ASIANPAINT,Buy,2024-01-16 13:05:00,3305.9,-0.27300562602753364,30.0,2024-01-16 13:05:00,3305.9,-0.2730056260275337,30.0,5.551115123125783e-17,0.0,False,False,False,9.55077879649616,7.163084097372121,4146
0.75,ASIANPAINT,Buy,2024-01-19 10:30:00,3178.85,0.058231035568143186,40.0,2024-01-19 10:35:00,3177.6,0.0188857412653418,45.0,0.039345294302801384,-5.0,True,True,False,-3.410271178698622,-2.5577033840239665,4151
0.75,ASIANPAINT,Buy,2024-01-19 13:45:00,3178.25,-0.14923028589381085,25.0,2024-01-19 14:05:00,3166.4,-0.5215205780709994,45.0,0.37229029217718856,-20.0,False,False,False,-0.7694705038375105,-0.5771028778781329,4152
0.75,ASIANPAINT,Buy,2024-01-20 10:30:00,3171.0,0.03154574132492114,25.0,2024-01-20 10:50:00,3163.0,-0.2208201892744479,45.0,0.25236593059936907,-20.0,False,True,True,-0.6401838411793506,-0.4801378808845129,4153
0.75,ASIANPAINT,Buy,2024-01-29 10:30:00,2972.0,-0.20482858198179743,40.0,2024-01-29 10:35:00,2970.0,-0.2719854941069779,45.0,0.06715691212518049,-5.0,False,False,False,-2.2714065644663606,-1.7035549233497704,4160
0.75,ASIANPAINT,Buy,2024-01-29 14:45:00,2974.9,0.20547022365938794,40.0,2024-01-29 14:50:00,2975.0,0.2088385879816699,45.0,-0.0033683643222819637,-5.0,True,True,False,0.7919938852082851,0.5939954139062138,4163
0.75,ASIANPAINT,Buy,2024-01-29 15:15:00,2977.65,0.3640224480509693,20.0,2024-01-29 15:15:00,2977.65,0.3640224480509693,20.0,0.0,0.0,True,True,False,1.689758930649532,1.267319197987149,4164
0.75,ASIANPAINT,Buy,2024-01-30 10:20:00,2979.5,-0.3161645393867351,65.0,2024-01-30 10:20:00,2979.5,-0.3161645393867351,65.0,0.0,0.0,False,False,False,3.4204382583843653,2.565328693788274,4165
0.75,ASIANPAINT,Buy,2024-01-30 12:20:00,2981.05,-0.03185781354794829,40.0,2024-01-30 12:20:00,2981.05,-0.0318578135479483,40.0,6.938893903907228e-18,0.0,False,False,False,2.452475829123159,1.8393568718423694,4166
0.75,ASIANPAINT,Buy,2024-01-30 12:35:00,2975.85,-0.07219610476830393,10.0,2024-01-30 12:35:00,2975.85,-0.0721961047683039,10.0,-2.7755575615628914e-17,0.0,False,False,False,2.320821997796429,1.7406164983473218,4167
0.75,ASIANPAINT,Buy,2024-02-02 10:15:00,2943.9,-0.5707916779248882,25.0,2024-02-02 10:35:00,2937.85,-0.7751283436909036,45.0,0.2043366657660154,-20.0,False,False,False,-0.8021074133462207,-0.6015805600096655,4178
0.75,ASIANPAINT,Buy,2024-02-02 12:15:00,2954.6,0.05587632706277083,60.0,2024-02-02 12:20:00,2941.45,-0.3894410674071691,65.0,0.44531739446993995,-5.0,False,True,True,2.989483734794703,2.2421128010960274,4179
0.75,ASIANPAINT,Buy,2024-02-05 10:15:00,2937.95,-0.7466090099829517,55.0,2024-02-05 10:20:00,2935.95,-0.8141754362257517,60.0,0.06756642624280007,-5.0,False,False,False,2.395715723956528,1.7967867929673962,4181
0.75,ASIANPAINT,Buy,2024-02-05 11:50:00,2944.0,-0.20677265177451304,25.0,2024-02-05 11:50:00,2944.0,-0.206772651774513,25.0,-2.7755575615628914e-17,0.0,False,False,False,2.060279220220764,1.5452094151655729,4182
0.75,ASIANPAINT,Buy,2024-02-07 10:35:00,2943.5,-0.937284399347095,80.0,2024-02-07 10:35:00,2943.5,-0.9372843993470952,80.0,2.220446049250313e-16,0.0,False,False,False,5.096752650586495,3.8225644879398715,4188
0.75,ASIANPAINT,Buy,2024-02-07 15:05:00,2979.8,0.9383150977270511,180.0,2024-02-07 15:05:00,2979.8,0.938315097727051,180.0,1.1102230246251565e-16,0.0,True,True,False,11.006302402655365,8.254726801991524,4189
0.75,ASIANPAINT,Buy,2024-02-09 14:35:00,2945.0,0.0985690493185171,90.0,2024-02-09 14:35:00,2945.0,0.098569049318517,90.0,9.71445146547012e-17,0.0,True,True,False,1.8449342270096167,1.3837006702572126,4192
0.75,ASIANPAINT,Buy,2024-02-12 09:20:00,2950.55,0.1085721071471075,5.0,2024-02-12 09:20:00,2950.55,0.1085721071471075,5.0,0.0,0.0,True,True,False,2.7754671592724662,2.0816003694543497,4193
0.75,ASIANPAINT,Buy,2024-02-12 09:30:00,2952.6,0.3040442987447495,5.0,2024-02-12 09:35:00,2951.0,0.2496900107009973,10.0,0.05435428804375217,-5.0,True,True,False,2.7754671592724662,2.0816003694543497,4194
0.75,ASIANPAINT,Buy,2024-02-12 13:05:00,2940.35,-0.19009148152548105,30.0,2024-02-12 13:05:00,2940.35,-0.190091481525481,30.0,-5.551115123125783e-17,0.0,False,False,False,0.6310143606965539,0.47326077052241544,4196
0.75,ASIANPAINT,Buy,2024-02-12 15:05:00,2956.6,0.2594143678258394,95.0,2024-02-12 15:05:00,2956.6,0.2594143678258394,95.0,0.0,0.0,True,True,False,3.9672896644447055,2.975467248333529,4197
0.75,ASIANPAINT,Buy,2024-02-12 15:15:00,2948.0,-0.11858377096391666,5.0,2024-02-12 15:15:00,2948.0,-0.1185837709639166,5.0,-5.551115123125783e-17,0.0,False,False,False,4.3333921413059215,3.250044105979441,4198
0.75,ASIANPAINT,Buy,2024-02-13 10:20:00,2960.85,0.10311718168908401,60.0,2024-02-13 10:20:00,2960.85,0.103117181689084,60.0,1.3877787807814457e-17,0.0,True,True,False,5.422887803878439,4.067165852908829,4199
0.75,ASIANPAINT,Buy,2024-02-13 11:50:00,2970.95,0.47176192086573615,85.0,2024-02-13 11:50:00,2970.95,0.4717619208657361,85.0,5.551115123125783e-17,0.0,True,True,False,6.967324152125912,5.2254931140944345,4200
0.75,ASIANPAINT,Buy,2024-02-13 13:05:00,2972.0,0.03197522761312728,5.0,2024-02-13 13:05:00,2972.0,0.0319752276131272,5.0,8.326672684688674e-17,0.0,True,True,False,6.454551407711733,4.8409135557838,4201
0.75,ASIANPAINT,Buy,2024-02-14 15:15:00,2977.0,0.49114752991612287,40.0,2024-02-14 15:15:00,2977.0,0.4911475299161228,40.0,5.551115123125783e-17,0.0,True,True,False,3.4885038368397545,2.616377877629816,4203
0.75,ASIANPAINT,Buy,2024-02-15 10:20:00,2979.0,0.23553162853297444,65.0,2024-02-15 10:20:00,2979.0,0.2355316285329744,65.0,2.7755575615628914e-17,0.0,True,True,False,5.942764923591767,4.457073692693825,4204
0.75,ASIANPAINT,Buy,2024-02-15 13:20:00,2984.05,0.16615756436508589,75.0,2024-02-15 13:20:00,2984.05,0.1661575643650858,75.0,8.326672684688674e-17,0.0,True,True,False,6.998424447978778,5.248818335984083,4205
0.75,ASIANPAINT,Buy,2024-02-15 15:15:00,3018.85,0.722340851461367,85.0,2024-02-15 15:15:00,3018.85,0.7223408514613671,85.0,-1.1102230246251565e-16,0.0,True,True,False,12.762477961981858,9.571858471486394,4206
0.75,ASIANPAINT,Buy,2024-02-16 10:05:00,3022.0,0.06291182411178739,50.0,2024-02-16 10:05:00,3022.0,0.0629118241117873,50.0,8.326672684688674e-17,0.0,True,True,False,13.918356914682136,10.438767686011602,4207
0.75,ASIANPAINT,Buy,2024-02-20 13:50:00,3002.9,0.11335222537089819,60.0,2024-02-20 13:50:00,3002.9,0.1133522253708981,60.0,8.326672684688674e-17,0.0,True,True,False,1.3861136848822753,1.0395852636617064,4214
0.75,ASIANPAINT,Buy,2024-02-20 15:15:00,3010.75,0.174679753784728,20.0,2024-02-20 15:15:00,3010.75,0.174679753784728,20.0,0.0,0.0,True,True,False,3.0108300101060195,2.2581225075795146,4215
0.75,ASIANPAINT,Buy,2024-02-21 10:05:00,3025.0,0.3782851075126125,50.0,2024-02-21 10:05:00,3025.0,0.3782851075126125,50.0,0.0,0.0,True,True,False,4.743472677906539,3.557604508429904,4216
0.75,ASIANPAINT,Buy,2024-02-21 10:20:00,3009.1,-0.13772504770596833,10.0,2024-02-21 10:20:00,3009.1,-0.1377250477059683,10.0,-2.7755575615628914e-17,0.0,False,False,False,4.737021147386713,3.5527658605400347,4217
0.75,ASIANPAINT,Buy,2024-02-21 13:05:00,3019.85,0.1409338108502454,95.0,2024-02-21 13:05:00,3019.85,0.1409338108502454,95.0,0.0,0.0,True,True,False,5.532603410675165,4.149452558006374,4218
0.75,ASIANPAINT,Buy,2024-02-22 15:05:00,3017.65,0.33248549532026667,90.0,2024-02-22 15:05:00,3017.65,0.3324854953202666,90.0,5.551115123125783e-17,0.0,True,True,False,7.278083893386338,5.458562920039753,4222
0.75,ASIANPAINT,Buy,2024-02-29 12:50:00,2808.8,-0.22202092325180725,75.0,2024-02-29 12:50:00,2808.8,-0.2220209232518072,75.0,-5.551115123125783e-17,0.0,False,False,False,1.1530097687900709,0.8647573265925532,4227
0.75,ASIANPAINT,Buy,2024-03-01 09:20:00,2821.95,-0.1256414793841862,5.0,2024-03-01 09:20:00,2821.95,-0.1256414793841862,5.0,0.0,0.0,False,False,False,4.156664447969433,3.117498335977075,4228
0.75,ASIANPAINT,Buy,2024-03-01 10:35:00,2827.0,0.24644953103667727,70.0,2024-03-01 10:35:00,2827.0,0.2464495310366772,70.0,8.326672684688674e-17,0.0,True,True,False,5.250934474046517,3.9382008555348875,4229
0.75,ASIANPAINT,Buy,2024-03-01 12:50:00,2832.05,-0.015887025595757037,90.0,2024-03-01 12:50:00,2832.05,-0.015887025595757,90.0,-3.8163916471489756e-17,0.0,False,False,False,6.505784730299183,4.879338547724387,4230
0.75,ASIANPAINT,Buy,2024-03-01 14:05:00,2839.1,-0.16527181939659163,30.0,2024-03-01 14:05:00,2839.1,-0.1652718193965916,30.0,-2.7755575615628914e-17,0.0,False,False,False,6.242472633964098,4.681854475473074,4231
0.75,ASIANPAINT,Buy,2024-03-02 12:05:00,2851.7,0.12815786239706592,150.0,2024-03-02 12:05:00,2851.7,0.1281578623970659,150.0,2.7755575615628914e-17,0.0,True,True,False,6.66744227120671,5.000581703405032,4232
0.75,ASIANPAINT,Buy,2024-03-05 13:35:00,2829.05,0.0,0.0,2024-03-05 13:50:00,2824.55,-0.1590639967480249,15.0,0.1590639967480249,-15.0,False,False,False,-0.8428835847334994,-0.6321626885501246,4237
0.75,ASIANPAINT,Buy,2024-03-06 15:15:00,2828.65,0.12920353982301208,10.0,2024-03-06 15:15:00,2828.65,0.129203539823012,10.0,8.326672684688674e-17,0.0,True,True,False,1.4376424913384651,1.0782318685038488,4241
0.75,ASIANPAINT,Buy,2024-03-07 10:20:00,2852.0,0.1773828131860476,65.0,2024-03-07 10:20:00,2852.0,0.1773828131860476,65.0,0.0,0.0,True,True,False,9.959621649940344,7.469716237455257,4242
0.75,ASIANPAINT,Buy,2024-03-07 13:05:00,2891.9,0.8386073190717849,110.0,2024-03-07 13:05:00,2891.9,0.8386073190717849,110.0,0.0,0.0,True,True,False,17.63686361353939,13.227647710154542,4243
0.75,ASIANPAINT,Buy,2024-03-07 13:20:00,2884.2,-0.20069204152249764,10.0,2024-03-07 13:20:00,2884.2,-0.2006920415224976,10.0,-5.551115123125783e-17,0.0,False,False,False,17.63686361353939,13.227647710154542,4244
0.75,ASIANPAINT,Buy,2024-03-11 15:15:00,2878.35,0.027801428298369343,35.0,2024-03-11 15:15:00,2878.35,0.0278014282983693,35.0,4.163336342344337e-17,0.0,True,True,False,2.805320003895304,2.103990002921478,4247
0.75,ASIANPAINT,Buy,2024-03-12 09:20:00,2878.25,0.1443930273824881,5.0,2024-03-12 09:20:00,2878.25,0.1443930273824881,5.0,0.0,0.0,True,True,False,2.73976854502871,2.0548264087715324,4248
0.75,ASIANPAINT,Buy,2024-03-12 09:50:00,2867.05,-0.24876487370397454,25.0,2024-03-12 09:50:00,2867.05,-0.2487648737039745,25.0,-5.551115123125783e-17,0.0,False,False,False,2.820720894406349,2.1155406708047617,4249
0.75,ASIANPAINT,Buy,2024-03-12 11:50:00,2890.45,0.25841137703780154,85.0,2024-03-12 11:50:00,2890.45,0.2584113770378015,85.0,5.551115123125783e-17,0.0,True,True,False,5.577082337192223,4.1828117528941675,4250
0.75,ASIANPAINT,Buy,2024-03-12 12:50:00,2891.1,0.09347735770668253,55.0,2024-03-12 12:50:00,2891.1,0.0934773577066825,55.0,2.7755575615628914e-17,0.0,True,True,False,6.631572798031357,4.973679598523518,4251
0.75,ASIANPAINT,Buy,2024-03-14 11:50:00,2885.55,0.34601474474893146,120.0,2024-03-14 11:50:00,2885.55,0.3460147447489314,120.0,5.551115123125783e-17,0.0,True,True,False,5.871290595006485,4.403467946254864,4257
0.75,ASIANPAINT,Buy,2024-03-15 09:20:00,2877.0,0.024336821611091266,5.0,2024-03-15 09:20:00,2877.0,0.0243368216110912,5.0,6.591949208711867e-17,0.0,True,True,False,4.714231481792467,3.5356736113443503,4258
0.75,ASIANPAINT,Buy,2024-03-15 13:50:00,2881.15,-0.26308957161401675,75.0,2024-03-15 13:50:00,2881.15,-0.2630895716140167,75.0,-5.551115123125783e-17,0.0,False,False,False,2.8589790417959198,2.14423428134694,4260
0.75,ASIANPAINT,Buy,2024-03-20 11:45:00,2820.05,0.00531933756516511,10.0,2024-03-20 12:05:00,2820.0,0.003546225043438,30.0,0.0017731125217271106,-20.0,True,True,False,-0.4945776391582512,-0.3709332293686884,4264
0.75,ASIANPAINT,Buy,2024-03-20 13:20:00,2815.3,0.09955555555556202,70.0,2024-03-20 13:20:00,2815.3,0.099555555555562,70.0,1.3877787807814457e-17,0.0,True,True,False,0.6285146547425029,0.4713859910568772,4265
0.75,ASIANPAINT,Buy,2024-03-20 15:15:00,2825.5,0.24835905623558632,35.0,2024-03-20 15:15:00,2825.5,0.2483590562355863,35.0,2.7755575615628914e-17,0.0,True,True,False,2.1766536632280804,1.6324902474210603,4268
0.75,ASIANPAINT,Buy,2024-03-21 09:50:00,2825.65,-0.19250468015964883,35.0,2024-03-21 09:50:00,2825.65,-0.1925046801596488,35.0,-2.7755575615628914e-17,0.0,False,False,False,3.19239990316828,2.3942999273762102,4269
0.75,ASIANPAINT,Buy,2024-03-21 11:20:00,2835.0,-0.06697451443477355,20.0,2024-03-21 11:20:00,2835.0,-0.0669745144347735,20.0,-5.551115123125783e-17,0.0,False,False,False,4.581212558583502,3.4359094189376265,4270
0.75,ASIANPAINT,Buy,2024-03-21 11:50:00,2827.5,-0.14126787921596326,25.0,2024-03-21 11:50:00,2827.5,-0.1412678792159632,25.0,-5.551115123125783e-17,0.0,False,False,False,4.7245026671103005,3.5433770003327254,4271
0.75,ASIANPAINT,Buy,2024-03-22 13:35:00,2830.35,0.014134525344973973,105.0,2024-03-22 13:35:00,2830.35,0.0141345253449739,105.0,7.28583859910259e-17,0.0,True,True,False,2.188863561478684,1.641647671109013,4274
0.75,ASIANPAINT,Buy,2024-03-22 15:05:00,2838.45,-0.012329153163321253,35.0,2024-03-22 15:05:00,2838.45,-0.0123291531633212,35.0,-5.377642775528102e-17,0.0,False,False,False,4.409423828047238,3.3070678710354287,4275
0.75,ASIANPAINT,Buy,2024-03-22 15:15:00,2840.25,0.1816514408662866,5.0,2024-03-22 15:15:00,2840.25,0.1816514408662866,5.0,0.0,0.0,True,True,False,4.3909743924773466,3.29323079435801,4276
0.75,ASIANPAINT,Buy,2024-03-27 10:50:00,2825.65,-0.25944228732791774,45.0,2024-03-27 10:50:00,2825.65,-0.2594422873279177,45.0,-5.551115123125783e-17,0.0,False,False,False,0.6689511857452999,0.5017133893089749,4280
0.75,ASIANPAINT,Buy,2024-03-27 12:35:00,2829.85,-0.0053003533568936724,15.0,2024-03-27 12:35:00,2829.85,-0.0053003533568936,15.0,-7.28583859910259e-17,0.0,False,False,False,0.924808582604328,0.693606436953246,4281
0.75,ASIANPAINT,Buy,2024-03-27 14:50:00,2831.3,-0.3133582142102541,75.0,2024-03-27 14:50:00,2831.3,-0.3133582142102541,75.0,0.0,0.0,False,False,False,3.282112396181674,2.4615842971362554,4282
0.75,ASIANPAINT,Buy,2024-03-28 11:05:00,2836.95,-0.07924767540152156,30.0,2024-03-28 11:05:00,2836.95,-0.0792476754015215,30.0,-5.551115123125783e-17,0.0,False,False,False,1.8298524592428291,1.3723893444321218,4284
0.75,ASIANPAINT,Buy,2024-03-28 13:20:00,2854.35,0.7536180727144338,130.0,2024-03-28 13:20:00,2854.35,0.7536180727144338,130.0,0.0,0.0,True,True,False,6.277235108470904,4.707926331353178,4285
0.75,ASIANPAINT,Buy,2024-03-28 14:50:00,2860.0,0.1067572061114189,25.0,2024-03-28 14:50:00,2860.0,0.1067572061114189,25.0,0.0,0.0,True,True,False,6.800560707571094,5.100420530678321,4286
0.75,ASIANPAINT,Buy,2024-03-28 15:00:00,2849.85,-0.27469643419532874,5.0,2024-03-28 15:05:00,2838.1,-0.6858662560800612,10.0,0.4111698218847325,-5.0,False,False,False,6.716781901314789,5.037586425986092,4287
0.75,ASIANPAINT,Buy,2024-04-01 10:20:00,2870.3,-0.4405133541449816,60.0,2024-04-01 10:20:00,2870.3,-0.4405133541449815,60.0,-1.1102230246251565e-16,0.0,False,False,False,8.06257504083942,6.046931280629565,4288
0.75,ASIANPAINT,Buy,2024-04-01 13:35:00,2870.55,-0.12004175365343833,30.0,2024-04-01 13:35:00,2870.55,-0.1200417536534383,30.0,-2.7755575615628914e-17,0.0,False,False,False,5.547643246104144,4.160732434578108,4289
0.75,ASIANPAINT,Buy,2024-04-01 13:50:00,2866.0,-0.09063654744474339,10.0,2024-04-01 13:50:00,2866.0,-0.0906365474447433,10.0,-9.71445146547012e-17,0.0,False,False,False,5.250941253243127,3.9382059399323452,4290
