trade_id,ticker,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl,strategy
NIFTY_0046,NIFTY,2025-06-12T14:45:00+05:30,2025-06-13T15:15:00+05:30,SHORT,24907.0,24735.55,10,1564.5,phase4_full_backtest
INFY_0046,INFY,2025-06-13T10:30:00+05:30,2025-06-13T14:30:00+05:30,SHORT,1601.9,1601.1,10,-142.0,phase4_full_backtest
INFY_0047,INFY,2025-06-13T14:15:00+05:30,2025-06-16T14:15:00+05:30,LONG,1603.8,1628.1,10,93.0,phase4_full_backtest
RELIANCE_0047,RELIANCE,2025-06-13T15:15:00+05:30,2025-06-16T15:15:00+05:30,SHORT,1427.5,1436.9,10,-244.0,phase4_full_backtest
TCS_0047,TCS,2025-06-16T09:15:00+05:30,2025-06-17T09:15:00+05:30,SHORT,3470.0,3491.0,10,-360.0,phase4_full_backtest
NIFTY_0047,NIFTY,2025-06-16T09:30:00+05:30,2025-06-19T09:30:00+05:30,SHORT,24765.0,24839.6,10,-896.0,phase4_full_backtest
BANKNIFTY_0047,BANKNIFTY,2025-06-16T09:45:00+05:30,2025-06-19T09:45:00+05:30,SHORT,55428.75,55863.4,10,-4496.5,phase4_full_backtest
INFY_0048,INFY,2025-06-16T14:00:00+05:30,2025-06-18T09:45:00+05:30,LONG,1625.8,1632.8,10,-80.0,phase4_full_backtest
TCS_0048,TCS,2025-06-16T14:30:00+05:30,2025-06-19T14:30:00+05:30,SHORT,3496.5,3424.0,10,575.0,phase4_full_backtest
BANKNIFTY_0048,BANKNIFTY,2025-06-16T14:45:00+05:30,2025-06-19T14:45:00+05:30,SHORT,55914.7,55647.8,10,2519.0,phase4_full_backtest
NIFTY_0048,NIFTY,2025-06-16T15:00:00+05:30,2025-06-18T10:30:00+05:30,LONG,24950.7,24871.5,10,-942.0,phase4_full_backtest
RELIANCE_0048,RELIANCE,2025-06-17T09:45:00+05:30,2025-06-19T10:30:00+05:30,LONG,1434.4,1434.2,10,-152.0,phase4_full_backtest
BANKNIFTY_0049,BANKNIFTY,2025-06-17T13:30:00+05:30,2025-06-20T13:30:00+05:30,SHORT,55666.85,56191.55,10,-5397.0,phase4_full_backtest
INFY_0049,INFY,2025-06-17T14:30:00+05:30,2025-06-19T15:00:00+05:30,SHORT,1641.7,1617.3,10,94.0,phase4_full_backtest
RELIANCE_0049,RELIANCE,2025-06-17T15:15:00+05:30,2025-06-20T15:15:00+05:30,SHORT,1430.0,1464.1,10,-491.0,phase4_full_backtest
TCS_0049,TCS,2025-06-17T15:15:00+05:30,2025-06-20T12:45:00+05:30,SHORT,3512.0,3440.0,10,570.0,phase4_full_backtest
NIFTY_0049,NIFTY,2025-06-18T10:15:00+05:30,2025-06-20T15:15:00+05:30,SHORT,24882.75,25079.75,10,-2120.0,phase4_full_backtest
NIFTY_0050,NIFTY,2025-06-18T14:00:00+05:30,2025-06-20T15:15:00+05:30,SHORT,24776.9,25079.75,10,-3178.5,phase4_full_backtest
TCS_0050,TCS,2025-06-18T14:30:00+05:30,2025-06-20T15:15:00+05:30,SHORT,3448.0,3429.1,10,39.0,phase4_full_backtest
INFY_0050,INFY,2025-06-19T09:30:00+05:30,2025-06-20T15:15:00+05:30,SHORT,1622.1,1618.0,10,-109.0,phase4_full_backtest
RELIANCE_0050,RELIANCE,2025-06-19T09:45:00+05:30,2025-06-20T15:15:00+05:30,SHORT,1434.0,1464.1,10,-451.0,phase4_full_backtest
BANKNIFTY_0050,BANKNIFTY,2025-06-19T11:45:00+05:30,2025-06-20T15:15:00+05:30,LONG,55669.15,56216.5,10,5323.5,phase4_full_backtest
BANKNIFTY_0051,BANKNIFTY,2025-06-19T14:15:00+05:30,2025-06-20T15:15:00+05:30,SHORT,55636.95,56216.5,10,-5945.5,phase4_full_backtest
NIFTY_0051,NIFTY,2025-06-19T14:30:00+05:30,2025-06-20T15:15:00+05:30,LONG,24804.7,25079.75,10,2600.5,phase4_full_backtest
INFY_0051,INFY,2025-06-20T09:15:00+05:30,2025-06-23T09:15:00+05:30,SHORT,1615.7,1589.6,10,111.0,phase4_full_backtest
TCS_0051,TCS,2025-06-20T10:45:00+05:30,2025-06-23T10:45:00+05:30,SHORT,3423.3,3386.7,10,216.0,phase4_full_backtest
RELIANCE_0051,RELIANCE,2025-06-20T11:15:00+05:30,2025-06-23T11:15:00+05:30,SHORT,1454.0,1452.3,10,-133.0,phase4_full_backtest
TCS_0052,TCS,2025-06-23T10:30:00+05:30,2025-06-25T11:45:00+05:30,SHORT,3388.0,3415.4,10,-424.0,phase4_full_backtest
NIFTY_0052,NIFTY,2025-06-23T10:45:00+05:30,2025-06-26T10:45:00+05:30,SHORT,24918.5,25318.4,10,-4149.0,phase4_full_backtest
BANKNIFTY_0052,BANKNIFTY,2025-06-23T11:00:00+05:30,2025-06-26T11:00:00+05:30,SHORT,55917.7,56609.75,10,-7070.5,phase4_full_backtest
INFY_0052,INFY,2025-06-23T11:00:00+05:30,2025-06-26T11:00:00+05:30,LONG,1582.8,1614.5,10,167.0,phase4_full_backtest
RELIANCE_0052,RELIANCE,2025-06-23T11:30:00+05:30,2025-06-25T11:00:00+05:30,SHORT,1454.9,1469.4,10,-295.0,phase4_full_backtest
TCS_0053,TCS,2025-06-24T11:15:00+05:30,2025-06-27T11:15:00+05:30,LONG,3425.4,3450.4,10,100.0,phase4_full_backtest
NIFTY_0053,NIFTY,2025-06-24T11:45:00+05:30,2025-06-25T14:45:00+05:30,SHORT,25291.45,25235.8,10,406.5,phase4_full_backtest
BANKNIFTY_0053,BANKNIFTY,2025-06-24T12:30:00+05:30,2025-06-26T15:15:00+05:30,LONG,56556.3,57161.9,10,5906.0,phase4_full_backtest
INFY_0053,INFY,2025-06-24T13:00:00+05:30,2025-06-26T10:00:00+05:30,LONG,1595.3,1610.1,10,-2.0,phase4_full_backtest
RELIANCE_0053,RELIANCE,2025-06-24T13:30:00+05:30,2025-06-27T13:30:00+05:30,SHORT,1451.4,1518.3,10,-819.0,phase4_full_backtest
RELIANCE_0054,RELIANCE,2025-06-25T10:15:00+05:30,2025-06-27T11:45:00+05:30,LONG,1469.5,1514.1,10,296.0,phase4_full_backtest
TCS_0054,TCS,2025-06-25T11:45:00+05:30,2025-06-27T13:00:00+05:30,LONG,3415.4,3444.0,10,136.0,phase4_full_backtest
NIFTY_0054,NIFTY,2025-06-25T12:45:00+05:30,2025-06-27T15:15:00+05:30,LONG,25208.2,25632.45,10,4092.5,phase4_full_backtest
BANKNIFTY_0054,BANKNIFTY,2025-06-25T13:30:00+05:30,2025-06-27T15:15:00+05:30,LONG,56609.45,57399.95,10,7755.0,phase4_full_backtest
INFY_0054,INFY,2025-06-25T14:15:00+05:30,2025-06-27T15:15:00+05:30,SHORT,1618.8,1611.0,10,-72.0,phase4_full_backtest
NIFTY_0055,NIFTY,2025-06-26T10:00:00+05:30,2025-06-27T15:15:00+05:30,LONG,25386.2,25632.45,10,2312.5,phase4_full_backtest
INFY_0055,INFY,2025-06-26T11:15:00+05:30,2025-06-27T15:15:00+05:30,LONG,1616.2,1611.0,10,-202.0,phase4_full_backtest
BANKNIFTY_0055,BANKNIFTY,2025-06-26T13:15:00+05:30,2025-06-27T15:15:00+05:30,LONG,56870.05,57399.95,10,5149.0,phase4_full_backtest
TCS_0055,TCS,2025-06-26T15:15:00+05:30,2025-06-27T15:15:00+05:30,SHORT,3443.0,3445.0,10,-170.0,phase4_full_backtest
RELIANCE_0055,RELIANCE,2025-06-27T09:15:00+05:30,2025-06-30T09:15:00+05:30,LONG,1499.3,1521.3,10,70.0,phase4_full_backtest
NIFTY_0056,NIFTY,2025-06-27T11:00:00+05:30,2025-06-30T11:00:00+05:30,LONG,25606.15,25547.85,10,-733.0,phase4_full_backtest
BANKNIFTY_0056,BANKNIFTY,2025-06-27T13:30:00+05:30,2025-06-30T13:30:00+05:30,SHORT,57401.55,57349.95,10,366.0,phase4_full_backtest
RELIANCE_0056,RELIANCE,2025-06-27T14:15:00+05:30,2025-06-30T12:00:00+05:30,SHORT,1515.6,1515.5,10,-149.0,phase4_full_backtest
INFY_0056,INFY,2025-06-27T14:15:00+05:30,2025-06-30T14:15:00+05:30,SHORT,1608.0,1605.2,10,-122.0,phase4_full_backtest
TCS_0056,TCS,2025-06-27T14:45:00+05:30,2025-06-30T14:45:00+05:30,SHORT,3439.7,3458.5,10,-338.0,phase4_full_backtest
TCS_0057,TCS,2025-06-30T12:15:00+05:30,2025-07-03T12:15:00+05:30,SHORT,3457.1,3418.0,10,241.0,phase4_full_backtest
RELIANCE_0057,RELIANCE,2025-06-30T12:45:00+05:30,2025-07-03T12:45:00+05:30,SHORT,1506.1,1526.6,10,-355.0,phase4_full_backtest
BANKNIFTY_0057,BANKNIFTY,2025-06-30T15:00:00+05:30,2025-07-03T14:45:00+05:30,SHORT,57332.15,56790.35,10,5268.0,phase4_full_backtest
NIFTY_0057,NIFTY,2025-06-30T15:15:00+05:30,2025-07-03T15:15:00+05:30,SHORT,25507.45,25397.4,10,950.5,phase4_full_backtest
INFY_0057,INFY,2025-07-01T09:15:00+05:30,2025-07-02T13:15:00+05:30,SHORT,1608.8,1605.1,10,-113.0,phase4_full_backtest
NIFTY_0058,NIFTY,2025-07-01T12:30:00+05:30,2025-07-04T12:30:00+05:30,LONG,25538.05,25360.65,10,-1924.0,phase4_full_backtest
TCS_0058,TCS,2025-07-01T15:15:00+05:30,2025-07-04T15:15:00+05:30,SHORT,3430.0,3420.0,10,-50.0,phase4_full_backtest
BANKNIFTY_0058,BANKNIFTY,2025-07-02T09:30:00+05:30,2025-07-04T15:15:00+05:30,SHORT,57261.05,57044.8,10,2012.5,phase4_full_backtest
INFY_0058,INFY,2025-07-02T10:15:00+05:30,2025-07-04T15:15:00+05:30,LONG,1628.3,1639.7,10,-36.0,phase4_full_backtest
RELIANCE_0058,RELIANCE,2025-07-02T10:30:00+05:30,2025-07-03T09:15:00+05:30,SHORT,1521.1,1513.8,10,-77.0,phase4_full_backtest
RELIANCE_0059,RELIANCE,2025-07-02T13:45:00+05:30,2025-07-04T10:45:00+05:30,SHORT,1512.0,1525.3,10,-283.0,phase4_full_backtest
INFY_0059,INFY,2025-07-02T14:30:00+05:30,2025-07-04T15:15:00+05:30,LONG,1608.8,1639.7,10,159.0,phase4_full_backtest
BANKNIFTY_0059,BANKNIFTY,2025-07-02T14:45:00+05:30,2025-07-04T15:15:00+05:30,SHORT,56962.3,57044.8,10,-975.0,phase4_full_backtest
TCS_0059,TCS,2025-07-02T14:45:00+05:30,2025-07-04T15:15:00+05:30,LONG,3424.3,3420.0,10,-193.0,phase4_full_backtest
NIFTY_0059,NIFTY,2025-07-02T14:45:00+05:30,2025-07-04T15:15:00+05:30,LONG,25430.2,25467.8,10,226.0,phase4_full_backtest
BANKNIFTY_0060,BANKNIFTY,2025-07-03T14:00:00+05:30,2025-07-04T15:15:00+05:30,LONG,56923.3,57044.8,10,1065.0,phase4_full_backtest
INFY_0060,INFY,2025-07-03T14:30:00+05:30,2025-07-04T15:15:00+05:30,SHORT,1621.4,1639.7,10,-333.0,phase4_full_backtest
NIFTY_0060,NIFTY,2025-07-03T14:45:00+05:30,2025-07-04T15:15:00+05:30,SHORT,25408.85,25467.8,10,-739.5,phase4_full_backtest
RELIANCE_0060,RELIANCE,2025-07-04T10:15:00+05:30,2025-07-07T10:15:00+05:30,LONG,1520.4,1537.5,10,21.0,phase4_full_backtest
TCS_0060,TCS,2025-07-04T11:00:00+05:30,2025-07-07T11:00:00+05:30,LONG,3419.8,3420.9,10,-139.0,phase4_full_backtest
NIFTY_0061,NIFTY,2025-07-04T14:15:00+05:30,2025-07-07T14:15:00+05:30,LONG,25389.25,25453.15,10,489.0,phase4_full_backtest
BANKNIFTY_0061,BANKNIFTY,2025-07-04T15:00:00+05:30,2025-07-07T15:00:00+05:30,SHORT,57045.55,56947.1,10,834.5,phase4_full_backtest
RELIANCE_0061,RELIANCE,2025-07-07T10:45:00+05:30,2025-07-08T11:30:00+05:30,LONG,1538.3,1540.3,10,-130.0,phase4_full_backtest
TCS_0061,TCS,2025-07-07T11:00:00+05:30,2025-07-08T12:15:00+05:30,SHORT,3420.9,3408.7,10,-28.0,phase4_full_backtest
INFY_0061,INFY,2025-07-07T12:45:00+05:30,2025-07-09T13:45:00+05:30,LONG,1625.0,1631.1,10,-89.0,phase4_full_backtest
TCS_0062,TCS,2025-07-07T14:45:00+05:30,2025-07-10T14:45:00+05:30,SHORT,3410.6,3379.9,10,157.0,phase4_full_backtest
BANKNIFTY_0062,BANKNIFTY,2025-07-07T14:45:00+05:30,2025-07-10T14:45:00+05:30,LONG,56912.25,57014.65,10,874.0,phase4_full_backtest
RELIANCE_0062,RELIANCE,2025-07-07T15:00:00+05:30,2025-07-10T11:45:00+05:30,SHORT,1542.3,1509.5,10,178.0,phase4_full_backtest
NIFTY_0062,NIFTY,2025-07-07T15:15:00+05:30,2025-07-10T15:15:00+05:30,SHORT,25454.95,25348.15,10,918.0,phase4_full_backtest
INFY_0062,INFY,2025-07-08T09:15:00+05:30,2025-07-11T09:15:00+05:30,SHORT,1629.7,1589.9,10,248.0,phase4_full_backtest
RELIANCE_0063,RELIANCE,2025-07-08T15:15:00+05:30,2025-07-10T14:30:00+05:30,SHORT,1538.0,1519.0,10,40.0,phase4_full_backtest
INFY_0063,INFY,2025-07-09T09:15:00+05:30,2025-07-11T12:30:00+05:30,SHORT,1629.0,1590.0,10,240.0,phase4_full_backtest
NIFTY_0063,NIFTY,2025-07-09T10:45:00+05:30,2025-07-11T15:15:00+05:30,SHORT,25523.4,25140.55,10,3678.5,phase4_full_backtest
TCS_0063,TCS,2025-07-09T11:15:00+05:30,2025-07-11T10:30:00+05:30,SHORT,3399.3,3307.2,10,771.0,phase4_full_backtest
BANKNIFTY_0063,BANKNIFTY,2025-07-09T12:15:00+05:30,2025-07-10T14:30:00+05:30,LONG,57227.6,57086.5,10,-1561.0,phase4_full_backtest
BANKNIFTY_0064,BANKNIFTY,2025-07-09T15:15:00+05:30,2025-07-11T15:15:00+05:30,SHORT,57171.6,56712.85,10,4437.5,phase4_full_backtest
TCS_0064,TCS,2025-07-10T10:45:00+05:30,2025-07-11T15:15:00+05:30,SHORT,3377.3,3264.5,10,978.0,phase4_full_backtest
NIFTY_0064,NIFTY,2025-07-10T11:15:00+05:30,2025-07-11T15:15:00+05:30,SHORT,25377.35,25140.55,10,2218.0,phase4_full_backtest
INFY_0064,INFY,2025-07-10T12:15:00+05:30,2025-07-11T13:15:00+05:30,SHORT,1616.9,1593.5,10,84.0,phase4_full_backtest
RELIANCE_0064,RELIANCE,2025-07-10T14:15:00+05:30,2025-07-11T15:15:00+05:30,LONG,1517.1,1495.0,10,-371.0,phase4_full_backtest
BANKNIFTY_0065,BANKNIFTY,2025-07-11T09:15:00+05:30,2025-07-14T09:15:00+05:30,SHORT,57066.9,56727.75,10,3241.5,phase4_full_backtest
RELIANCE_0065,RELIANCE,2025-07-11T11:30:00+05:30,2025-07-14T11:30:00+05:30,LONG,1492.4,1485.4,10,-220.0,phase4_full_backtest
NIFTY_0065,NIFTY,2025-07-11T12:00:00+05:30,2025-07-14T12:00:00+05:30,SHORT,25166.5,25045.4,10,1061.0,phase4_full_backtest
INFY_0065,INFY,2025-07-11T14:00:00+05:30,2025-07-14T14:00:00+05:30,SHORT,1595.7,1561.5,10,192.0,phase4_full_backtest
TCS_0065,TCS,2025-07-11T14:15:00+05:30,2025-07-14T14:15:00+05:30,LONG,3267.1,3215.9,10,-662.0,phase4_full_backtest
NIFTY_0066,NIFTY,2025-07-14T11:00:00+05:30,2025-07-17T11:00:00+05:30,LONG,25063.95,25178.9,10,999.5,phase4_full_backtest
TCS_0066,TCS,2025-07-14T12:00:00+05:30,2025-07-17T12:00:00+05:30,LONG,3215.0,3231.8,10,18.0,phase4_full_backtest
RELIANCE_0066,RELIANCE,2025-07-14T14:15:00+05:30,2025-07-17T14:15:00+05:30,SHORT,1484.0,1477.5,10,-85.0,phase4_full_backtest
INFY_0066,INFY,2025-07-14T14:30:00+05:30,2025-07-17T10:15:00+05:30,LONG,1565.1,1594.5,10,144.0,phase4_full_backtest
BANKNIFTY_0066,BANKNIFTY,2025-07-14T14:45:00+05:30,2025-07-17T14:45:00+05:30,LONG,56823.1,56861.8,10,237.0,phase4_full_backtest
TCS_0067,TCS,2025-07-15T11:15:00+05:30,2025-07-18T11:15:00+05:30,SHORT,3255.3,3206.1,10,342.0,phase4_full_backtest
