Trade Type,Entry Time,Entry Price,High During Trade,Low During Trade,High Time,Low Time,Exit Time,Exit Price,Profit (Currency),Profit (%),Trade Duration (min),PnL,Target (%),Drawdown (%),RRR,Recovery Time (min),ticker,strategy_generated,risk_processed
Sell,2025-07-14 11:35:00+05:30,3223.0,3223.0,3213.2,2025-07-14 11:35:00+05:30,2025-07-14 12:20:00+05:30,2025-07-14 12:20:00+05:30,3213.2,9.800000000000182,0.304064536146453,45.0,0.0,0.3,0.0,,45.0,TCS,True,False
Sell,2025-07-14 12:25:00+05:30,3212.8,3212.8,3202.0,2025-07-14 12:25:00+05:30,2025-07-14 12:55:00+05:30,2025-07-14 13:05:00+05:30,3208.1,4.700000000000273,0.1462898406374586,40.0,0.0,0.34,0.0,,40.0,TCS,True,False
Sell,2025-07-14 12:40:00+05:30,1562.1,1564.5,1560.3,2025-07-14 13:00:00+05:30,2025-07-14 12:55:00+05:30,2025-07-14 13:05:00+05:30,1561.2,0.8999999999998636,0.0576147493758314,25.0,0.0,0.12,0.15,0.37,5.0,INFY,True,False
Sell,2025-07-14 13:10:00+05:30,1562.3,1563.2,1562.2,2025-07-14 13:20:00+05:30,2025-07-14 13:15:00+05:30,2025-07-14 13:20:00+05:30,1563.2,-0.900000000000091,-0.057607373743845,10.0,0.0,0.01,0.06,-1.0,0.0,INFY,True,False
Sell,2025-07-14 14:00:00+05:30,1480.6,1482.3,1480.6,2025-07-14 14:05:00+05:30,2025-07-14 14:00:00+05:30,2025-07-14 14:05:00+05:30,1482.3,-1.7000000000000457,-0.1148183168985577,5.0,0.0,0.0,0.11,-1.0,0.0,RELIANCE,True,False
Sell,2025-07-14 14:10:00+05:30,1482.6,1484.1,1482.6,2025-07-14 14:20:00+05:30,2025-07-14 14:10:00+05:30,2025-07-14 14:20:00+05:30,1484.1,-1.5,-0.1011736139214892,10.0,0.0,0.0,0.1,-1.0,0.0,RELIANCE,True,False
Buy,2025-07-14 15:05:00+05:30,56741.0,56764.85,56741.0,2025-07-14 15:10:00+05:30,2025-07-14 15:05:00+05:30,2025-07-14 15:15:00+05:30,56749.25,8.25,0.0145397507974833,10.0,0.0,0.04,0.0,,10.0,BANKNIFTY,True,False
Buy,2025-07-15 09:15:00+05:30,56867.9,57106.0,56834.95,2025-07-15 11:00:00+05:30,2025-07-15 09:40:00+05:30,2025-07-15 11:35:00+05:30,57064.5,196.59999999999852,0.3457134868704463,140.0,0.0,0.42,0.06,5.97,115.0,BANKNIFTY,True,False
Buy,2025-07-15 09:20:00+05:30,25147.75,25231.75,25098.4,2025-07-15 11:05:00+05:30,2025-07-15 09:50:00+05:30,2025-07-15 12:05:00+05:30,25204.7,56.95000000000073,0.2264616118738285,165.0,0.0,0.33,0.2,1.15,135.0,NIFTY,True,False
Buy,2025-07-15 09:35:00+05:30,1577.7,1577.7,1568.0,2025-07-15 09:35:00+05:30,2025-07-15 09:50:00+05:30,2025-07-15 09:50:00+05:30,1568.0,-9.700000000000044,-0.6148190403752326,15.0,0.0,0.0,0.61,-1.0,0.0,INFY,True,False
Buy,2025-07-15 10:05:00+05:30,1490.0,1490.0,1486.0,2025-07-15 10:05:00+05:30,2025-07-15 10:15:00+05:30,2025-07-15 10:20:00+05:30,1486.0,-4.0,-0.2684563758389262,15.0,0.0,0.0,0.27,-1.0,5.0,RELIANCE,True,False
Buy,2025-07-15 10:25:00+05:30,1580.5,1602.7,1580.5,2025-07-15 11:05:00+05:30,2025-07-15 10:25:00+05:30,2025-07-15 11:50:00+05:30,1591.7,11.200000000000044,0.7086365074343591,85.0,0.0,1.4,0.0,,85.0,INFY,True,False
Buy,2025-07-15 10:40:00+05:30,3240.0,3256.7,3240.0,2025-07-15 11:10:00+05:30,2025-07-15 10:40:00+05:30,2025-07-15 12:05:00+05:30,3250.1,10.099999999999907,0.3117283950617255,85.0,0.0,0.52,0.0,,85.0,TCS,True,False
Buy,2025-07-15 11:00:00+05:30,1494.8,1494.8,1490.6,2025-07-15 11:00:00+05:30,2025-07-15 11:50:00+05:30,2025-07-15 11:50:00+05:30,1490.6,-4.2000000000000455,-0.280974043350284,50.0,0.0,0.0,0.28,-1.0,0.0,RELIANCE,True,False
Sell,2025-07-15 13:35:00+05:30,1487.4,1489.0,1482.7,2025-07-15 13:55:00+05:30,2025-07-15 14:55:00+05:30,2025-07-15 15:05:00+05:30,1483.9,3.5,0.2353099368024741,90.0,0.0,0.32,0.11,2.19,70.0,RELIANCE,True,False
Sell,2025-07-15 15:10:00+05:30,1487.1,1487.1,1486.8,2025-07-15 15:10:00+05:30,2025-07-15 15:15:00+05:30,2025-07-15 15:15:00+05:30,1486.8,0.2999999999999545,0.0201734920314675,5.0,0.0,0.02,0.0,,5.0,RELIANCE,True,False
Buy,2025-07-16 09:15:00+05:30,3238.4,3241.1,3238.4,2025-07-16 09:20:00+05:30,2025-07-16 09:15:00+05:30,2025-07-16 09:20:00+05:30,3241.1,2.699999999999818,0.0833745059288481,5.0,0.0,0.08,0.0,,5.0,TCS,True,False
Sell,2025-07-16 09:20:00+05:30,1479.9,1480.1,1475.0,2025-07-16 09:35:00+05:30,2025-07-16 10:05:00+05:30,2025-07-16 10:35:00+05:30,1479.4,0.5,0.0337860666261233,75.0,0.0,0.33,0.01,2.5,60.0,RELIANCE,True,False
Sell,2025-07-16 09:35:00+05:30,3229.2,3235.0,3229.2,2025-07-16 10:45:00+05:30,2025-07-16 09:35:00+05:30,2025-07-16 11:05:00+05:30,3230.7,-1.5,-0.0464511334076551,90.0,0.0,0.0,0.18,-0.26,20.0,TCS,True,False
Buy,2025-07-16 09:50:00+05:30,1595.0,1599.7,1592.9,2025-07-16 09:55:00+05:30,2025-07-16 10:10:00+05:30,2025-07-16 10:20:00+05:30,1593.2,-1.7999999999999543,-0.1128526645767996,30.0,0.0,0.29,0.13,-0.86,10.0,INFY,True,False
Sell,2025-07-16 09:50:00+05:30,25156.45,25156.45,25126.6,2025-07-16 09:50:00+05:30,2025-07-16 10:45:00+05:30,2025-07-16 11:20:00+05:30,25141.1,15.350000000002185,0.0610181484271516,90.0,0.0,0.12,0.0,,90.0,NIFTY,True,False
Buy,2025-07-16 10:25:00+05:30,1594.0,1594.0,1591.1,2025-07-16 10:25:00+05:30,2025-07-16 10:35:00+05:30,2025-07-16 10:35:00+05:30,1591.1,-2.900000000000091,-0.181932245922214,10.0,0.0,0.0,0.18,-1.0,0.0,INFY,True,False
Buy,2025-07-16 11:50:00+05:30,1601.4,1609.0,1597.7,2025-07-16 13:05:00+05:30,2025-07-16 12:00:00+05:30,2025-07-16 13:35:00+05:30,1605.6,4.199999999999818,0.2622705133008504,105.0,0.0,0.47,0.23,1.14,95.0,INFY,True,False
Buy,2025-07-16 12:05:00+05:30,57145.5,57258.1,57109.95,2025-07-16 12:45:00+05:30,2025-07-16 12:10:00+05:30,2025-07-16 13:50:00+05:30,57210.1,64.59999999999854,0.1130447716793072,105.0,0.0,0.2,0.06,1.82,100.0,BANKNIFTY,True,False
Buy,2025-07-16 12:20:00+05:30,25172.0,25249.05,25172.0,2025-07-16 14:15:00+05:30,2025-07-16 12:20:00+05:30,2025-07-16 14:50:00+05:30,25222.45,50.45000000000073,0.2004211028126518,150.0,0.0,0.31,0.0,,150.0,NIFTY,True,False
Buy,2025-07-16 13:05:00+05:30,3242.3,3243.0,3237.7,2025-07-16 13:15:00+05:30,2025-07-16 13:45:00+05:30,2025-07-16 13:50:00+05:30,3239.5,-2.800000000000182,-0.0863584492489955,45.0,0.0,0.02,0.14,-0.61,5.0,TCS,True,False
Buy,2025-07-16 14:20:00+05:30,1487.7,1487.7,1484.3,2025-07-16 14:20:00+05:30,2025-07-16 14:50:00+05:30,2025-07-16 15:15:00+05:30,1486.1,-1.6000000000001364,-0.1075485648988463,55.0,0.0,0.0,0.23,-0.47,25.0,RELIANCE,True,False
Buy,2025-07-16 14:20:00+05:30,3242.5,3243.4,3240.1,2025-07-16 14:30:00+05:30,2025-07-16 14:50:00+05:30,2025-07-16 14:50:00+05:30,3240.1,-2.400000000000091,-0.0740169622205116,30.0,0.0,0.03,0.07,-1.0,0.0,TCS,True,False
Sell,2025-07-16 15:05:00+05:30,3234.1,3234.1,3231.1,2025-07-16 15:05:00+05:30,2025-07-16 15:10:00+05:30,2025-07-16 15:15:00+05:30,3231.5,2.599999999999909,0.0803933088030645,10.0,0.0,0.09,0.0,,10.0,TCS,True,False
Sell,2025-07-17 09:15:00+05:30,3235.2,3239.1,3235.2,2025-07-17 09:20:00+05:30,2025-07-17 09:15:00+05:30,2025-07-17 09:20:00+05:30,3239.1,-3.900000000000091,-0.1205489614243351,5.0,0.0,0.0,0.12,-1.0,0.0,TCS,True,False
Sell,2025-07-17 09:25:00+05:30,3237.5,3237.5,3234.7,2025-07-17 09:25:00+05:30,2025-07-17 09:35:00+05:30,2025-07-17 09:35:00+05:30,3234.7,2.800000000000182,0.0864864864864921,10.0,0.0,0.09,0.0,,10.0,TCS,True,False
Sell,2025-07-17 09:35:00+05:30,57023.95,57078.85,56938.65,2025-07-17 10:00:00+05:30,2025-07-17 10:35:00+05:30,2025-07-17 11:05:00+05:30,56955.85,68.09999999999854,0.1194235053867691,90.0,0.0,0.15,0.1,1.24,65.0,BANKNIFTY,True,False
Sell,2025-07-17 10:05:00+05:30,1480.2,1481.0,1478.2,2025-07-17 10:45:00+05:30,2025-07-17 10:25:00+05:30,2025-07-17 10:50:00+05:30,1480.9,-0.7000000000000455,-0.0472909066342416,45.0,0.0,0.14,0.05,-0.88,5.0,RELIANCE,True,False
Sell,2025-07-17 10:05:00+05:30,25170.0,25170.0,25148.9,2025-07-17 10:05:00+05:30,2025-07-17 10:40:00+05:30,2025-07-17 11:05:00+05:30,25153.85,16.150000000001455,0.0641636869288893,60.0,0.0,0.08,0.0,,60.0,NIFTY,True,False
Sell,2025-07-17 10:05:00+05:30,3231.5,3232.7,3225.0,2025-07-17 10:15:00+05:30,2025-07-17 10:45:00+05:30,2025-07-17 11:05:00+05:30,3228.7,2.800000000000182,0.0866470679251178,60.0,0.0,0.2,0.04,2.33,50.0,TCS,True,False
Sell,2025-07-17 10:20:00+05:30,1594.9,1596.8,1590.9,2025-07-17 11:35:00+05:30,2025-07-17 11:00:00+05:30,2025-07-17 11:35:00+05:30,1596.8,-1.899999999999864,-0.1191297260016216,75.0,0.0,0.25,0.12,-1.0,0.0,INFY,True,False
Sell,2025-07-17 11:10:00+05:30,3232.5,3232.5,3230.0,2025-07-17 11:10:00+05:30,2025-07-17 11:20:00+05:30,2025-07-17 11:20:00+05:30,3230.0,2.5,0.0773395204949729,10.0,0.0,0.08,0.0,,10.0,TCS,True,False
Sell,2025-07-17 12:20:00+05:30,56924.0,56924.0,56867.3,2025-07-17 12:20:00+05:30,2025-07-17 13:20:00+05:30,2025-07-17 13:35:00+05:30,56901.3,22.69999999999709,0.0398777317124536,75.0,0.0,0.1,0.0,,75.0,BANKNIFTY,True,False
Buy,2025-07-17 12:20:00+05:30,1484.6,1485.3,1482.4,2025-07-17 12:40:00+05:30,2025-07-17 13:05:00+05:30,2025-07-17 13:05:00+05:30,1482.4,-2.199999999999818,-0.1481880641250046,45.0,0.0,0.05,0.15,-1.0,0.0,RELIANCE,True,False
Sell,2025-07-17 12:35:00+05:30,1590.5,1592.2,1587.2,2025-07-17 12:40:00+05:30,2025-07-17 13:20:00+05:30,2025-07-17 13:50:00+05:30,1589.2,1.2999999999999543,0.0817353033637192,75.0,0.0,0.21,0.11,0.76,70.0,INFY,True,False
Sell,2025-07-17 12:35:00+05:30,3226.4,3229.5,3217.6,2025-07-17 12:40:00+05:30,2025-07-17 13:30:00+05:30,2025-07-17 14:05:00+05:30,3220.5,5.900000000000091,0.182866352591126,90.0,0.0,0.27,0.1,1.9,85.0,TCS,True,False
Sell,2025-07-17 12:40:00+05:30,25193.55,25193.55,25157.55,2025-07-17 12:40:00+05:30,2025-07-17 13:20:00+05:30,2025-07-17 13:50:00+05:30,25179.45,14.099999999998545,0.0559667057639695,70.0,0.0,0.14,0.0,,70.0,NIFTY,True,False
Sell,2025-07-17 13:20:00+05:30,1481.6,1481.6,1474.9,2025-07-17 13:20:00+05:30,2025-07-17 14:30:00+05:30,2025-07-17 15:15:00+05:30,1478.5,3.099999999999909,0.2092332613390867,115.0,0.0,0.45,0.0,,115.0,RELIANCE,True,False
Sell,2025-07-17 14:15:00+05:30,25146.35,25151.3,25107.2,2025-07-17 14:20:00+05:30,2025-07-17 15:00:00+05:30,2025-07-17 15:15:00+05:30,25113.15,33.19999999999709,0.1320271132788539,60.0,0.0,0.16,0.02,6.71,55.0,NIFTY,True,False
Sell,2025-07-17 14:30:00+05:30,56873.1,56903.0,56873.1,2025-07-17 14:35:00+05:30,2025-07-17 14:30:00+05:30,2025-07-17 14:35:00+05:30,56903.0,-29.90000000000145,-0.0525731848624419,5.0,0.0,0.0,0.05,-1.0,0.0,BANKNIFTY,True,False
Sell,2025-07-17 14:30:00+05:30,3218.7,3219.9,3206.4,2025-07-17 14:35:00+05:30,2025-07-17 15:15:00+05:30,2025-07-17 15:15:00+05:30,3206.4,12.299999999999727,0.3821418585142985,45.0,0.0,0.38,0.04,10.25,40.0,TCS,True,False
Sell,2025-07-17 14:55:00+05:30,1585.3,1585.3,1581.8,2025-07-17 14:55:00+05:30,2025-07-17 15:15:00+05:30,2025-07-17 15:15:00+05:30,1581.8,3.5,0.2207784015643726,20.0,0.0,0.22,0.0,,20.0,INFY,True,False
Sell,2025-07-17 15:05:00+05:30,56855.65,56855.65,56807.45,2025-07-17 15:05:00+05:30,2025-07-17 15:15:00+05:30,2025-07-17 15:15:00+05:30,56807.45,48.200000000004366,0.0847760952517548,10.0,0.0,0.08,0.0,,10.0,BANKNIFTY,True,False
Sell,2025-07-18 09:15:00+05:30,1589.8,1589.8,1588.1,2025-07-18 09:15:00+05:30,2025-07-18 09:20:00+05:30,2025-07-18 09:20:00+05:30,1588.1,1.7000000000000457,0.1069316895206972,5.0,0.0,0.11,0.0,,5.0,INFY,True,False
Sell,2025-07-18 09:15:00+05:30,56567.85,56567.85,56222.1,2025-07-18 09:15:00+05:30,2025-07-18 10:55:00+05:30,2025-07-18 11:20:00+05:30,56354.65,213.1999999999971,0.3768925281763353,125.0,0.0,0.61,0.0,,125.0,BANKNIFTY,True,False
Sell,2025-07-18 09:15:00+05:30,25086.7,25086.7,24931.0,2025-07-18 09:15:00+05:30,2025-07-18 10:55:00+05:30,2025-07-18 11:20:00+05:30,24967.3,119.40000000000146,0.475949407454952,125.0,0.0,0.62,0.0,,125.0,NIFTY,True,False
Sell,2025-07-18 09:15:00+05:30,3215.5,3215.5,3212.7,2025-07-18 09:15:00+05:30,2025-07-18 09:20:00+05:30,2025-07-18 09:20:00+05:30,3212.7,2.800000000000182,0.0870782148966002,5.0,0.0,0.09,0.0,,5.0,TCS,True,False
Sell,2025-07-18 10:10:00+05:30,3209.8,3210.0,3200.0,2025-07-18 10:20:00+05:30,2025-07-18 10:55:00+05:30,2025-07-18 11:20:00+05:30,3206.5,3.300000000000182,0.1028101439342071,70.0,0.0,0.31,0.01,16.5,60.0,TCS,True,False
Sell,2025-07-18 10:10:00+05:30,1476.6,1476.6,1469.5,2025-07-18 10:10:00+05:30,2025-07-18 11:40:00+05:30,2025-07-18 12:05:00+05:30,1471.6,5.0,0.3386157388595422,115.0,0.0,0.48,0.0,,115.0,RELIANCE,True,False
Sell,2025-07-18 10:20:00+05:30,1584.4,1588.3,1580.2,2025-07-18 11:05:00+05:30,2025-07-18 10:55:00+05:30,2025-07-18 11:05:00+05:30,1588.3,-3.899999999999864,-0.2461499621307664,45.0,0.0,0.27,0.25,-1.0,0.0,INFY,True,False
Sell,2025-07-18 12:20:00+05:30,3199.8,3201.3,3199.8,2025-07-18 12:30:00+05:30,2025-07-18 12:20:00+05:30,2025-07-18 12:35:00+05:30,3200.9,-1.099999999999909,-0.0343771485717828,15.0,0.0,0.0,0.05,-0.73,5.0,TCS,True,False
Sell,2025-07-18 12:40:00+05:30,3200.0,3200.3,3200.0,2025-07-18 12:45:00+05:30,2025-07-18 12:40:00+05:30,2025-07-18 12:50:00+05:30,3200.0,0.0,0.0,10.0,0.0,0.0,0.01,0.0,5.0,TCS,True,False
Sell,2025-07-18 13:05:00+05:30,3195.1,3195.5,3193.8,2025-07-18 13:10:00+05:30,2025-07-18 13:15:00+05:30,2025-07-18 13:35:00+05:30,3194.2,0.900000000000091,0.0281681324528212,30.0,0.0,0.04,0.01,2.25,25.0,TCS,True,False
Sell,2025-07-18 13:40:00+05:30,3195.8,3195.8,3193.7,2025-07-18 13:40:00+05:30,2025-07-18 13:50:00+05:30,2025-07-18 13:50:00+05:30,3193.7,2.100000000000364,0.0657112460104,10.0,0.0,0.07,0.0,,10.0,TCS,True,False
Sell,2025-07-18 13:55:00+05:30,3196.1,3196.4,3195.0,2025-07-18 14:00:00+05:30,2025-07-18 14:05:00+05:30,2025-07-18 14:05:00+05:30,3195.0,1.099999999999909,0.0344169456525111,10.0,0.0,0.03,0.01,3.67,5.0,TCS,True,False
Buy,2025-07-18 15:05:00+05:30,1474.9,1477.5,1474.9,2025-07-18 15:10:00+05:30,2025-07-18 15:05:00+05:30,2025-07-18 15:15:00+05:30,1474.9,0.0,0.0,10.0,0.0,0.18,0.0,,10.0,RELIANCE,True,False
Buy,2025-07-21 09:15:00+05:30,1448.5,1448.5,1447.7,2025-07-21 09:15:00+05:30,2025-07-21 09:20:00+05:30,2025-07-21 09:20:00+05:30,1447.7,-0.7999999999999545,-0.0552295478080741,5.0,0.0,0.0,0.06,-1.0,0.0,RELIANCE,True,False
Sell,2025-07-21 09:20:00+05:30,3169.0,3170.0,3160.8,2025-07-21 10:20:00+05:30,2025-07-21 09:25:00+05:30,2025-07-21 10:20:00+05:30,3170.0,-1.0,-0.0315556958030924,60.0,0.0,0.26,0.03,-1.0,0.0,TCS,True,False
Sell,2025-07-21 09:20:00+05:30,1570.2,1580.3,1570.2,2025-07-21 10:05:00+05:30,2025-07-21 09:20:00+05:30,2025-07-21 10:05:00+05:30,1580.3,-10.099999999999907,-0.643230161762827,45.0,0.0,0.0,0.64,-1.0,0.0,INFY,True,False
Sell,2025-07-21 09:25:00+05:30,1443.8,1448.2,1438.7,2025-07-21 09:55:00+05:30,2025-07-21 09:35:00+05:30,2025-07-21 11:05:00+05:30,1445.0,-1.2000000000000457,-0.0831140047097967,100.0,0.0,0.35,0.3,-0.27,70.0,RELIANCE,True,False
Buy,2025-07-21 09:50:00+05:30,56691.8,56807.6,56636.05,2025-07-21 11:30:00+05:30,2025-07-21 10:20:00+05:30,2025-07-21 11:35:00+05:30,56744.95,53.14999999999418,0.0937525356400646,105.0,0.0,0.2,0.1,0.95,75.0,BANKNIFTY,True,False
Buy,2025-07-21 10:05:00+05:30,25055.8,25074.95,25036.65,2025-07-21 11:05:00+05:30,2025-07-21 10:20:00+05:30,2025-07-21 11:35:00+05:30,25043.4,-12.399999999997815,-0.0494895393481661,90.0,0.0,0.08,0.08,-0.65,75.0,NIFTY,True,False
Sell,2025-07-21 12:15:00+05:30,1434.6,1436.0,1427.5,2025-07-21 12:45:00+05:30,2025-07-21 13:15:00+05:30,2025-07-21 13:20:00+05:30,1427.6,7.0,0.4879408894465356,65.0,0.0,0.49,0.1,5.0,35.0,RELIANCE,True,False
Buy,2025-07-21 12:50:00+05:30,56877.55,56912.95,56875.85,2025-07-21 13:15:00+05:30,2025-07-21 13:35:00+05:30,2025-07-21 13:35:00+05:30,56875.85,-1.7000000000043656,-0.0029888769822264,45.0,0.0,0.06,0.0,-1.0,0.0,BANKNIFTY,True,False
Buy,2025-07-21 13:10:00+05:30,25046.75,25048.8,25041.3,2025-07-21 13:15:00+05:30,2025-07-21 13:20:00+05:30,2025-07-21 13:20:00+05:30,25041.3,-5.450000000000728,-0.0217593100901343,10.0,0.0,0.01,0.02,-1.0,0.0,NIFTY,True,False
Sell,2025-07-21 13:25:00+05:30,1428.5,1428.5,1424.0,2025-07-21 13:25:00+05:30,2025-07-21 14:00:00+05:30,2025-07-21 14:05:00+05:30,1425.0,3.5,0.2450122506125306,40.0,0.0,0.32,0.0,,40.0,RELIANCE,True,False
Buy,2025-07-21 15:05:00+05:30,56935.95,56967.65,56935.95,2025-07-21 15:15:00+05:30,2025-07-21 15:05:00+05:30,2025-07-21 15:15:00+05:30,56967.65,31.70000000000437,0.0556765980017974,10.0,0.0,0.06,0.0,,10.0,BANKNIFTY,True,False
Buy,2025-07-21 15:05:00+05:30,25076.5,25094.75,25076.5,2025-07-21 15:15:00+05:30,2025-07-21 15:05:00+05:30,2025-07-21 15:15:00+05:30,25094.75,18.25,0.0727773014575399,10.0,0.0,0.07,0.0,,10.0,NIFTY,True,False
Buy,2025-07-22 09:15:00+05:30,57070.05,57105.75,56973.0,2025-07-22 10:20:00+05:30,2025-07-22 10:00:00+05:30,2025-07-22 10:35:00+05:30,57009.0,-61.05000000000291,-0.1069737979903695,80.0,0.0,0.06,0.17,-0.63,35.0,BANKNIFTY,True,False
Buy,2025-07-22 09:15:00+05:30,1572.1,1572.1,1572.0,2025-07-22 09:15:00+05:30,2025-07-22 09:20:00+05:30,2025-07-22 09:20:00+05:30,1572.0,-0.099999999999909,-0.006360918516628,5.0,0.0,0.0,0.01,-1.0,0.0,INFY,True,False
Buy,2025-07-22 09:15:00+05:30,25131.75,25139.55,25092.7,2025-07-22 09:20:00+05:30,2025-07-22 10:05:00+05:30,2025-07-22 10:20:00+05:30,25119.95,-11.799999999999272,-0.0469525600087509,65.0,0.0,0.03,0.16,-0.3,15.0,NIFTY,True,False
Sell,2025-07-22 09:50:00+05:30,1574.5,1578.9,1572.0,2025-07-22 10:20:00+05:30,2025-07-22 10:05:00+05:30,2025-07-22 10:20:00+05:30,1578.9,-4.400000000000091,-0.2794537948555154,30.0,0.0,0.16,0.28,-1.0,0.0,INFY,True,False
Buy,2025-07-22 10:35:00+05:30,3166.0,3178.5,3166.0,2025-07-22 11:10:00+05:30,2025-07-22 10:35:00+05:30,2025-07-22 11:35:00+05:30,3169.0,3.0,0.094756790903348,60.0,0.0,0.39,0.0,,60.0,TCS,True,False
Sell,2025-07-22 11:20:00+05:30,1413.2,1414.4,1411.3,2025-07-22 11:50:00+05:30,2025-07-22 11:35:00+05:30,2025-07-22 11:50:00+05:30,1414.4,-1.2000000000000457,-0.0849136711010504,30.0,0.0,0.13,0.08,-1.0,0.0,RELIANCE,True,False
Sell,2025-07-22 12:30:00+05:30,1577.8,1577.8,1569.6,2025-07-22 12:30:00+05:30,2025-07-22 13:40:00+05:30,2025-07-22 14:20:00+05:30,1571.1,6.7000000000000455,0.4246419064520247,110.0,0.0,0.52,0.0,,110.0,INFY,True,False
Sell,2025-07-22 12:50:00+05:30,3159.0,3164.1,3159.0,2025-07-22 13:20:00+05:30,2025-07-22 12:50:00+05:30,2025-07-22 13:20:00+05:30,3164.1,-5.099999999999909,-0.1614434947768252,30.0,0.0,0.0,0.16,-1.0,0.0,TCS,True,False
Buy,2025-07-22 12:50:00+05:30,25107.8,25115.55,25099.3,2025-07-22 12:55:00+05:30,2025-07-22 13:05:00+05:30,2025-07-22 13:05:00+05:30,25099.3,-8.5,-0.0338540214594667,15.0,0.0,0.03,0.03,-1.0,0.0,NIFTY,True,False
Sell,2025-07-22 13:50:00+05:30,56839.6,56864.8,56756.55,2025-07-22 14:05:00+05:30,2025-07-22 14:20:00+05:30,2025-07-22 15:15:00+05:30,56756.65,82.94999999999709,0.1459369875931517,85.0,0.0,0.15,0.04,3.29,70.0,BANKNIFTY,True,False
Sell,2025-07-22 14:40:00+05:30,1568.5,1570.0,1568.5,2025-07-22 14:50:00+05:30,2025-07-22 14:40:00+05:30,2025-07-22 15:05:00+05:30,1569.7,-1.2000000000000457,-0.0765062161300634,25.0,0.0,0.0,0.1,-0.8,15.0,INFY,True,False
Sell,2025-07-22 14:50:00+05:30,3160.0,3160.1,3160.0,2025-07-22 14:55:00+05:30,2025-07-22 14:50:00+05:30,2025-07-22 15:15:00+05:30,3160.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,20.0,TCS,True,False
Sell,2025-07-22 14:50:00+05:30,25074.6,25074.6,25054.0,2025-07-22 14:50:00+05:30,2025-07-22 15:00:00+05:30,2025-07-22 15:15:00+05:30,25064.65,9.94999999999709,0.0396815901350254,25.0,0.0,0.08,0.0,,25.0,NIFTY,True,False
Sell,2025-07-23 09:15:00+05:30,25132.6,25132.6,25123.65,2025-07-23 09:15:00+05:30,2025-07-23 09:20:00+05:30,2025-07-23 09:20:00+05:30,25123.65,8.94999999999709,0.0356111186267918,5.0,0.0,0.04,0.0,,5.0,NIFTY,True,False
Sell,2025-07-23 09:15:00+05:30,56814.75,56814.75,56805.15,2025-07-23 09:15:00+05:30,2025-07-23 09:20:00+05:30,2025-07-23 09:20:00+05:30,56805.15,9.599999999998545,0.0168970205800404,5.0,0.0,0.02,0.0,,5.0,BANKNIFTY,True,False
Buy,2025-07-23 09:50:00+05:30,25106.55,25185.8,25094.9,2025-07-23 12:35:00+05:30,2025-07-23 10:00:00+05:30,2025-07-23 13:05:00+05:30,25169.45,62.900000000001455,0.2505322316288039,195.0,0.0,0.32,0.05,5.4,185.0,NIFTY,True,False
Buy,2025-07-23 10:05:00+05:30,1577.1,1581.9,1576.5,2025-07-23 10:55:00+05:30,2025-07-23 10:20:00+05:30,2025-07-23 11:35:00+05:30,1579.5,2.400000000000091,0.1521780483165361,90.0,0.0,0.3,0.04,4.0,75.0,INFY,True,False
Sell,2025-07-23 10:10:00+05:30,56761.1,56778.45,56743.85,2025-07-23 10:20:00+05:30,2025-07-23 10:15:00+05:30,2025-07-23 10:20:00+05:30,56778.45,-17.349999999998545,-0.0305667085380631,10.0,0.0,0.03,0.03,-1.0,0.0,BANKNIFTY,True,False
Buy,2025-07-23 10:50:00+05:30,3167.7,3174.2,3167.3,2025-07-23 11:00:00+05:30,2025-07-23 11:20:00+05:30,2025-07-23 11:50:00+05:30,3168.4,0.7000000000002728,0.0220980522145491,60.0,0.0,0.21,0.01,1.75,30.0,TCS,True,False
Buy,2025-07-23 11:30:00+05:30,1418.1,1422.1,1418.1,2025-07-23 12:20:00+05:30,2025-07-23 11:30:00+05:30,2025-07-23 12:50:00+05:30,1420.0,1.900000000000091,0.1339820887102525,80.0,0.0,0.28,0.0,,80.0,RELIANCE,True,False
Buy,2025-07-23 11:50:00+05:30,56871.3,57237.0,56871.3,2025-07-23 14:45:00+05:30,2025-07-23 11:50:00+05:30,2025-07-23 14:50:00+05:30,57198.75,327.4499999999971,0.5757737206640204,180.0,0.0,0.64,0.0,,180.0,BANKNIFTY,True,False
Buy,2025-07-23 12:10:00+05:30,1585.9,1591.5,1583.1,2025-07-23 12:20:00+05:30,2025-07-23 13:05:00+05:30,2025-07-23 13:05:00+05:30,1583.1,-2.800000000000182,-0.1765558988587036,55.0,0.0,0.35,0.18,-1.0,0.0,INFY,True,False
Buy,2025-07-23 12:10:00+05:30,3170.9,3178.0,3170.9,2025-07-23 12:35:00+05:30,2025-07-23 12:10:00+05:30,2025-07-23 12:50:00+05:30,3172.0,1.099999999999909,0.0346904664290866,40.0,0.0,0.22,0.0,,40.0,TCS,True,False
Buy,2025-07-23 13:45:00+05:30,3171.7,3171.7,3170.9,2025-07-23 13:45:00+05:30,2025-07-23 13:50:00+05:30,2025-07-23 13:50:00+05:30,3170.9,-0.7999999999997272,-0.0252230664943004,5.0,0.0,0.0,0.03,-1.0,0.0,TCS,True,False
