ticker,total_trades,total_pnl,avg_return_pct,win_rate,profit_factor,risk_reward_ratio,sharpe_like_ratio,avg_return_pct_score,win_rate_score,profit_factor_score,composite_score,rank
METROBRAND,1517,1214.4700000000003,0.011246387200779693,47.26433750823995,1.0370280251021082,1.1382720442892038,0.01132838312623263,70.94564538227442,73.6165953583115,67.49239517408563,70.36563029181002,77
AJANTPHARM,1487,2850.160000000002,0.009335507649803764,47.54539340954943,1.034566296791586,1.128218691409212,0.010700870219339353,69.83919759333769,75.21174777541064,67.01578393095879,70.32159718300801,78
INDIACEM,1479,478.950000000001,0.004974921588735231,48.6815415821501,1.0161037635167642,1.0217487844251907,0.004597962994471081,67.31430752202286,81.6600361595463,63.441282675977895,70.06881617486191,79
INDUSTOWER,1455,598.0500000000001,0.009719973241598012,47.35395189003436,1.0334160837979767,1.1189091415287236,0.01029859315439584,70.06181293491991,74.12520804731814,66.79309305057136,69.97334351489995,80
ADANIPOWER,1371,772.6999999999999,0.026450712616594856,43.47191830780452,1.0763353541367027,1.2840175113946235,0.0213179422604528,79.74933592886676,52.09245505013005,75.10262367700274,69.59358676450015,81
TORNTPHARM,1523,2361.2000000000007,0.0007823950685863767,49.376231122783985,1.0039552044583446,1.0213108130460553,0.0013083178771417733,64.88672819296039,85.60279521464047,61.08921977355101,69.58254493170067,82
TCS,1423,4541.149999999994,0.0030514877707697877,48.41883345045678,1.0190120013804085,1.0781708984126528,0.006105448042104585,66.20059049366955,80.16901779163537,64.00434191268384,69.51261925066501,83
SRF,1487,4199.400000000008,0.0005248207007205814,49.428379287155344,1.0022595905665064,1.0145321569816064,0.0007585703546463694,64.73758609257717,85.89876576731945,60.76093470594305,69.49527944034621,84
SANOFI,1462,6722.6999999999725,0.003325525949349735,48.290013679890556,1.0182788931100026,1.0702024627303428,0.005269673158460346,66.35926555857313,79.43789217772202,63.86240600423642,69.28410972258311,85
M&MFIN,1385,521.1500000000009,0.007886653443496552,47.292418772563174,1.028352271865413,1.1178424695697313,0.009515064627241283,69.00027421261409,73.77597253719902,65.81269659909303,69.15795266458115,86
BAJAJ-AUTO,1420,11882.900000000009,0.0004277677301246711,49.15492957746479,1.0022144186393167,1.028059489607093,0.0007137360903472148,64.68138995783349,84.34678282251863,60.75218904206119,69.0093274509301,87
SOLARINDS,1416,15591.499999999987,0.005116546947518977,47.951977401129945,1.0173417636205748,1.0967513563626816,0.005698133136887501,67.39631220149292,77.51934364477935,63.68096987701721,68.94708470468856,88
AAVAS,1479,2767.1400000000067,0.008804560046596275,46.85598377281947,1.0326557540493937,1.1622965197092745,0.01017931353063869,69.53176544707281,71.29895518405249,66.64588683568992,68.90757092361356,89
ARVINDFASN,1468,958.390000000001,0.007629652832052366,47.41144414168937,1.0216149478362255,1.1008781765476567,0.0068718723775112595,68.85146433177017,74.45150934099203,64.50829417288936,68.79420977098441,90
MUTHOOTFIN,1455,2725.7100000000037,0.0009015330763160866,48.865979381443296,1.0038429723482394,1.0349042176248375,0.001207816135544845,64.95571212507873,82.7068257838745,61.06749069594022,68.72575765106207,91
TECHNOE,1520,1269.1499999999967,0.008603493113924679,46.9078947368421,1.023993331621235,1.120217108926456,0.007711941090762937,69.4153425867365,71.5935794895691,64.9687692170122,68.29018430969656,92
ALKYLAMINE,1470,3768.4999999999995,0.008815991798847258,46.394557823129254,1.034306333054499,1.188997309552386,0.009986939144492004,69.53838472194825,68.68009994731395,66.96545277159755,68.25172650941768,93
APOLLOTYRE,1456,687.7499999999994,0.004217779935858721,47.59615384615385,1.017274381256557,1.0833311592602295,0.005570845815435469,66.87590327654895,75.49984218212931,63.667924086325336,68.17989327213361,94
APOLLOHOSP,1432,8995.600000000017,0.0005874181871818712,48.60335195530726,1.0027396156008588,1.0546054577871102,0.0008456035660016712,64.77383162697137,81.21626546599626,60.85387157772407,68.13857775897992,95
ITC,1457,469.5500000000002,-0.0008932662147604351,49.07343857240906,0.9945965526203466,0.9959875967498856,-0.0017421233547755953,63.91647775461168,83.88427492611495,59.27730630307001,68.051148325446,96
ASTRAZEN,1470,7686.800000000002,0.006137764513046349,46.87074829931973,1.0240696601453365,1.140002074501412,0.006661110874351644,67.98762310689457,71.38275228642424,64.98354705931206,67.80453144172046,97
RAMCOCEM,1508,1373.7499999999973,-0.0009184145163376416,48.80636604774536,0.9962116927583691,1.0300504051482593,-0.0012994907813932148,63.90191624932925,82.36848614077662,59.590010977146605,67.71712510789041,98
ELECON,1420,1109.29,0.009148058948073107,46.54929577464789,1.0218204265417352,1.139306587535944,0.006630213221801688,69.73066003456637,69.55832600921798,64.54807657326656,67.60592644244193,99
NTPC,1417,470.80000000000086,0.0038221999078800143,47.28299223712068,1.01737433409074,1.06140993959616,0.00515702645562763,66.6468523941524,73.72247157626596,63.68727579315275,67.58570750838662,100
GILLETTE,1528,7881.600000000016,0.007421264295162933,46.07329842931937,1.0356383768279829,1.184217178049043,0.009671196829160275,68.73080207665141,66.85676979781697,67.2233476156654,67.56561060860668,101
HDFCLIFE,1414,955.7499999999985,0.001332444874455329,48.01980198019802,1.0061302929630862,1.0668833739814758,0.001896186679276216,65.20522099968802,77.9042867850411,61.51033514673201,67.53698639411154,102
