Trade Type,Entry Time,Entry Price,High During Trade,Low During Trade,High Time,Low Time,Exit Time,Exit Price,Profit (Currency),Profit (%),Trade Duration (min),PnL,Target (%),Drawdown (%),RRR,Recovery Time (min),ticker,strategy_generated,risk_processed
Sell,2023-11-10 10:10:00+05:30,379.0,379.0,379.0,2023-11-10 10:10:00+05:30,2023-11-10 10:10:00+05:30,2023-11-10 10:50:00+05:30,379.0,0.0,0.0,40.0,0.0,0.0,0.0,,40.0,NDRAUTO,True,False
Sell,2023-11-10 10:55:00+05:30,379.0,379.0,378.95,2023-11-10 10:55:00+05:30,2023-11-10 11:00:00+05:30,2023-11-10 11:30:00+05:30,379.0,0.0,0.0,35.0,0.0,0.01,0.0,,35.0,NDRAUTO,True,False
Sell,2023-11-10 12:15:00+05:30,375.0,375.0,372.5,2023-11-10 12:15:00+05:30,2023-11-10 13:10:00+05:30,2023-11-10 14:05:00+05:30,372.5,2.5,0.6666666666666666,110.0,0.0,0.67,0.0,,110.0,NDRAUTO,True,False
Buy,2023-11-13 10:10:00+05:30,382.5,382.5,382.5,2023-11-13 10:10:00+05:30,2023-11-13 10:10:00+05:30,2023-11-13 11:30:00+05:30,382.5,0.0,0.0,80.0,0.0,0.0,0.0,,80.0,NDRAUTO,True,False
Buy,2023-11-15 11:30:00+05:30,385.0,385.0,385.0,2023-11-15 11:30:00+05:30,2023-11-15 11:30:00+05:30,2023-11-15 12:50:00+05:30,385.0,0.0,0.0,80.0,0.0,0.0,0.0,,80.0,NDRAUTO,True,False
Buy,2023-11-16 10:10:00+05:30,389.0,389.0,389.0,2023-11-16 10:10:00+05:30,2023-11-16 10:10:00+05:30,2023-11-16 10:50:00+05:30,389.0,0.0,0.0,40.0,0.0,0.0,0.0,,40.0,NDRAUTO,True,False
Buy,2023-11-16 10:55:00+05:30,389.0,389.0,389.0,2023-11-16 10:55:00+05:30,2023-11-16 10:55:00+05:30,2023-11-16 11:05:00+05:30,389.0,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,NDRAUTO,True,False
Buy,2023-11-16 11:10:00+05:30,389.0,389.0,389.0,2023-11-16 11:10:00+05:30,2023-11-16 11:10:00+05:30,2023-11-16 11:30:00+05:30,389.0,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Sell,2023-11-16 14:35:00+05:30,387.0,387.0,381.2,2023-11-16 14:35:00+05:30,2023-11-16 15:10:00+05:30,2023-11-16 15:15:00+05:30,381.2,5.800000000000011,1.4987080103359205,40.0,0.0,1.5,0.0,,40.0,NDRAUTO,True,False
Sell,2023-11-17 10:10:00+05:30,381.5,381.5,381.5,2023-11-17 10:10:00+05:30,2023-11-17 10:10:00+05:30,2023-11-17 11:05:00+05:30,381.5,0.0,0.0,55.0,0.0,0.0,0.0,,55.0,NDRAUTO,True,False
Sell,2023-11-17 11:10:00+05:30,381.5,381.5,381.5,2023-11-17 11:10:00+05:30,2023-11-17 11:10:00+05:30,2023-11-17 11:35:00+05:30,381.5,0.0,0.0,25.0,0.0,0.0,0.0,,25.0,NDRAUTO,True,False
Sell,2023-11-20 12:30:00+05:30,380.0,380.0,380.0,2023-11-20 12:30:00+05:30,2023-11-20 12:30:00+05:30,2023-11-20 13:05:00+05:30,380.0,0.0,0.0,35.0,0.0,0.0,0.0,,35.0,NDRAUTO,True,False
Buy,2023-11-20 14:05:00+05:30,381.8,381.8,381.5,2023-11-20 14:05:00+05:30,2023-11-20 14:10:00+05:30,2023-11-20 14:50:00+05:30,381.5,-0.3000000000000113,-0.0785751702462051,45.0,0.0,0.0,0.08,-1.0,40.0,NDRAUTO,True,False
Sell,2023-11-21 10:10:00+05:30,379.3,379.3,377.5,2023-11-21 10:10:00+05:30,2023-11-21 11:10:00+05:30,2023-11-21 12:05:00+05:30,377.5,1.8000000000000114,0.4745583970471951,115.0,0.0,0.47,0.0,,115.0,NDRAUTO,True,False
Sell,2023-11-21 12:10:00+05:30,379.0,379.0,379.0,2023-11-21 12:10:00+05:30,2023-11-21 12:10:00+05:30,2023-11-21 12:30:00+05:30,379.0,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Sell,2023-11-21 13:35:00+05:30,377.5,377.5,376.7,2023-11-21 13:35:00+05:30,2023-11-21 14:10:00+05:30,2023-11-21 14:50:00+05:30,376.7,0.8000000000000114,0.2119205298013275,75.0,0.0,0.21,0.0,,75.0,NDRAUTO,True,False
Sell,2023-11-21 14:55:00+05:30,376.7,376.7,376.5,2023-11-21 14:55:00+05:30,2023-11-21 15:10:00+05:30,2023-11-21 15:15:00+05:30,376.5,0.1999999999999886,0.0530926466684334,20.0,0.0,0.05,0.0,,20.0,NDRAUTO,True,False
Sell,2023-11-22 10:15:00+05:30,374.95,374.95,369.0,2023-11-22 10:15:00+05:30,2023-11-22 11:10:00+05:30,2023-11-22 12:30:00+05:30,369.0,5.949999999999989,1.586878250433388,135.0,0.0,1.59,0.0,,135.0,NDRAUTO,True,False
Buy,2023-11-23 10:30:00+05:30,374.4,374.4,374.4,2023-11-23 10:30:00+05:30,2023-11-23 10:30:00+05:30,2023-11-23 11:05:00+05:30,374.4,0.0,0.0,35.0,0.0,0.0,0.0,,35.0,NDRAUTO,True,False
Buy,2023-11-23 11:10:00+05:30,372.45,372.45,372.45,2023-11-23 11:10:00+05:30,2023-11-23 11:10:00+05:30,2023-11-23 11:40:00+05:30,372.45,0.0,0.0,30.0,0.0,0.0,0.0,,30.0,NDRAUTO,True,False
Sell,2023-11-23 12:30:00+05:30,368.5,368.5,368.5,2023-11-23 12:30:00+05:30,2023-11-23 12:30:00+05:30,2023-11-23 13:50:00+05:30,368.5,0.0,0.0,80.0,0.0,0.0,0.0,,80.0,NDRAUTO,True,False
Buy,2023-11-24 10:10:00+05:30,369.5,369.5,369.5,2023-11-24 10:10:00+05:30,2023-11-24 10:10:00+05:30,2023-11-24 10:30:00+05:30,369.5,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Sell,2023-11-24 11:30:00+05:30,367.0,367.0,365.0,2023-11-24 11:30:00+05:30,2023-11-24 12:10:00+05:30,2023-11-24 13:05:00+05:30,365.0,2.0,0.5449591280653951,95.0,0.0,0.54,0.0,,95.0,NDRAUTO,True,False
Sell,2023-11-24 13:10:00+05:30,367.0,367.0,367.0,2023-11-24 13:10:00+05:30,2023-11-24 13:10:00+05:30,2023-11-24 13:30:00+05:30,367.0,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Sell,2023-11-28 10:30:00+05:30,362.6,362.6,359.7,2023-11-28 10:30:00+05:30,2023-11-28 11:10:00+05:30,2023-11-28 12:05:00+05:30,359.7,2.900000000000034,0.799779371207952,95.0,0.0,0.8,0.0,,95.0,NDRAUTO,True,False
Buy,2023-11-28 15:05:00+05:30,362.55,366.0,362.55,2023-11-28 15:10:00+05:30,2023-11-28 15:05:00+05:30,2023-11-28 15:15:00+05:30,366.0,3.4499999999999886,0.9515928837401706,10.0,0.0,0.95,0.0,,10.0,NDRAUTO,True,False
Buy,2023-11-29 10:10:00+05:30,361.05,361.05,361.05,2023-11-29 10:10:00+05:30,2023-11-29 10:10:00+05:30,2023-11-29 10:30:00+05:30,361.05,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Buy,2023-11-29 11:35:00+05:30,363.5,366.0,363.5,2023-11-29 12:00:00+05:30,2023-11-29 11:35:00+05:30,2023-11-29 13:35:00+05:30,366.0,2.5,0.687757909215956,120.0,0.0,0.69,0.0,,120.0,NDRAUTO,True,False
Sell,2023-11-29 15:05:00+05:30,363.5,363.5,359.5,2023-11-29 15:05:00+05:30,2023-11-29 15:10:00+05:30,2023-11-29 15:15:00+05:30,359.5,4.0,1.1004126547455295,10.0,0.0,1.1,0.0,,10.0,NDRAUTO,True,False
Sell,2023-11-30 10:10:00+05:30,352.3,352.3,352.3,2023-11-30 10:10:00+05:30,2023-11-30 10:10:00+05:30,2023-11-30 11:35:00+05:30,352.3,0.0,0.0,85.0,0.0,0.0,0.0,,85.0,NDRAUTO,True,False
Buy,2023-12-01 14:05:00+05:30,352.5,359.35,352.5,2023-12-01 14:10:00+05:30,2023-12-01 14:05:00+05:30,2023-12-01 15:15:00+05:30,359.35,6.850000000000023,1.943262411347524,70.0,0.0,1.94,0.0,,70.0,NDRAUTO,True,False
Buy,2023-12-04 10:10:00+05:30,364.95,364.95,364.95,2023-12-04 10:10:00+05:30,2023-12-04 10:10:00+05:30,2023-12-04 11:30:00+05:30,364.95,0.0,0.0,80.0,0.0,0.0,0.0,,80.0,NDRAUTO,True,False
Buy,2023-12-05 10:30:00+05:30,373.85,373.85,372.45,2023-12-05 10:30:00+05:30,2023-12-05 11:15:00+05:30,2023-12-05 11:30:00+05:30,372.45,-1.400000000000034,-0.3744817440149883,60.0,0.0,0.0,0.37,-1.0,15.0,NDRAUTO,True,False
Sell,2023-12-05 14:35:00+05:30,366.5,369.5,366.5,2023-12-05 15:15:00+05:30,2023-12-05 14:35:00+05:30,2023-12-05 15:15:00+05:30,369.5,-3.0,-0.8185538881309686,40.0,0.0,0.0,0.82,-1.0,0.0,NDRAUTO,True,False
Buy,2023-12-06 10:30:00+05:30,373.0,374.0,373.0,2023-12-06 11:10:00+05:30,2023-12-06 10:30:00+05:30,2023-12-06 12:05:00+05:30,374.0,1.0,0.2680965147453083,95.0,0.0,0.27,0.0,,95.0,NDRAUTO,True,False
Sell,2023-12-06 13:05:00+05:30,369.5,370.0,369.5,2023-12-06 13:10:00+05:30,2023-12-06 13:05:00+05:30,2023-12-06 14:05:00+05:30,370.0,-0.5,-0.13531799729364,60.0,0.0,0.0,0.14,-1.0,55.0,NDRAUTO,True,False
Buy,2023-12-06 14:30:00+05:30,374.5,374.5,372.5,2023-12-06 14:30:00+05:30,2023-12-06 15:00:00+05:30,2023-12-06 15:05:00+05:30,374.5,0.0,0.0,35.0,0.0,0.0,0.53,0.0,5.0,NDRAUTO,True,False
Buy,2023-12-06 15:10:00+05:30,372.5,372.5,372.5,2023-12-06 15:10:00+05:30,2023-12-06 15:10:00+05:30,2023-12-06 15:15:00+05:30,372.5,0.0,0.0,5.0,0.0,0.0,0.0,,5.0,NDRAUTO,True,False
Buy,2023-12-07 10:10:00+05:30,373.0,373.0,373.0,2023-12-07 10:10:00+05:30,2023-12-07 10:10:00+05:30,2023-12-07 10:30:00+05:30,373.0,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Buy,2023-12-07 11:15:00+05:30,376.65,376.65,376.6,2023-12-07 11:15:00+05:30,2023-12-07 12:15:00+05:30,2023-12-07 12:30:00+05:30,376.6,-0.0499999999999545,-0.0132749236691768,75.0,0.0,0.0,0.01,-1.0,15.0,NDRAUTO,True,False
Sell,2023-12-08 12:30:00+05:30,373.95,373.95,373.95,2023-12-08 12:30:00+05:30,2023-12-08 12:30:00+05:30,2023-12-08 13:50:00+05:30,373.95,0.0,0.0,80.0,0.0,0.0,0.0,,80.0,NDRAUTO,True,False
Sell,2023-12-11 10:10:00+05:30,372.5,372.5,372.5,2023-12-11 10:10:00+05:30,2023-12-11 10:10:00+05:30,2023-12-11 10:50:00+05:30,372.5,0.0,0.0,40.0,0.0,0.0,0.0,,40.0,NDRAUTO,True,False
Sell,2023-12-11 10:55:00+05:30,372.5,372.5,370.1,2023-12-11 10:55:00+05:30,2023-12-11 11:10:00+05:30,2023-12-11 12:30:00+05:30,370.1,2.3999999999999773,0.6442953020134167,95.0,0.0,0.64,0.0,,95.0,NDRAUTO,True,False
Sell,2023-12-12 10:30:00+05:30,368.2,368.2,368.2,2023-12-12 10:30:00+05:30,2023-12-12 10:30:00+05:30,2023-12-12 11:30:00+05:30,368.2,0.0,0.0,60.0,0.0,0.0,0.0,,60.0,NDRAUTO,True,False
Sell,2023-12-12 14:05:00+05:30,367.5,367.5,365.0,2023-12-12 14:05:00+05:30,2023-12-12 15:10:00+05:30,2023-12-12 15:15:00+05:30,365.0,2.5,0.6802721088435374,70.0,0.0,0.68,0.0,,70.0,NDRAUTO,True,False
Sell,2023-12-13 10:10:00+05:30,365.0,365.0,365.0,2023-12-13 10:10:00+05:30,2023-12-13 10:10:00+05:30,2023-12-13 10:30:00+05:30,365.0,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Sell,2023-12-13 11:15:00+05:30,363.1,363.1,363.1,2023-12-13 11:15:00+05:30,2023-12-13 11:15:00+05:30,2023-12-13 12:05:00+05:30,363.1,0.0,0.0,50.0,0.0,0.0,0.0,,50.0,NDRAUTO,True,False
Sell,2023-12-13 12:10:00+05:30,363.1,363.1,363.1,2023-12-13 12:10:00+05:30,2023-12-13 12:10:00+05:30,2023-12-13 12:30:00+05:30,363.1,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Sell,2023-12-13 13:35:00+05:30,362.0,362.0,362.0,2023-12-13 13:35:00+05:30,2023-12-13 13:35:00+05:30,2023-12-13 13:50:00+05:30,362.0,0.0,0.0,15.0,0.0,0.0,0.0,,15.0,NDRAUTO,True,False
Sell,2023-12-13 14:15:00+05:30,360.25,360.25,360.25,2023-12-13 14:15:00+05:30,2023-12-13 14:15:00+05:30,2023-12-13 15:05:00+05:30,360.25,0.0,0.0,50.0,0.0,0.0,0.0,,50.0,NDRAUTO,True,False
Buy,2023-12-14 12:35:00+05:30,362.5,362.5,361.0,2023-12-14 12:35:00+05:30,2023-12-14 13:00:00+05:30,2023-12-14 13:05:00+05:30,362.5,0.0,0.0,30.0,0.0,0.0,0.41,0.0,5.0,NDRAUTO,True,False
Buy,2023-12-15 10:30:00+05:30,362.55,365.0,362.55,2023-12-15 11:15:00+05:30,2023-12-15 10:30:00+05:30,2023-12-15 12:05:00+05:30,365.0,2.4499999999999886,0.6757688594676565,95.0,0.0,0.68,0.0,,95.0,NDRAUTO,True,False
Buy,2023-12-15 12:10:00+05:30,363.5,363.5,363.5,2023-12-15 12:10:00+05:30,2023-12-15 12:10:00+05:30,2023-12-15 12:30:00+05:30,363.5,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Sell,2023-12-15 14:30:00+05:30,362.55,364.0,362.55,2023-12-15 15:10:00+05:30,2023-12-15 14:30:00+05:30,2023-12-15 15:10:00+05:30,364.0,-1.4499999999999886,-0.3999448351951423,40.0,0.0,0.0,0.4,-1.0,0.0,NDRAUTO,True,False
Buy,2023-12-18 09:15:00+05:30,382.0,382.0,370.0,2023-12-18 09:15:00+05:30,2023-12-18 10:50:00+05:30,2023-12-18 10:50:00+05:30,370.0,-12.0,-3.141361256544503,95.0,0.0,0.0,3.14,-1.0,0.0,NDRAUTO,True,False
Buy,2023-12-18 13:35:00+05:30,379.5,379.5,372.5,2023-12-18 13:35:00+05:30,2023-12-18 14:00:00+05:30,2023-12-18 14:05:00+05:30,372.5,-7.0,-1.844532279314888,30.0,0.0,0.0,1.84,-1.0,5.0,NDRAUTO,True,False
Buy,2023-12-18 14:15:00+05:30,372.5,379.25,372.5,2023-12-18 14:25:00+05:30,2023-12-18 14:15:00+05:30,2023-12-18 15:15:00+05:30,379.0,6.5,1.74496644295302,60.0,0.0,1.81,0.0,,60.0,NDRAUTO,True,False
Buy,2023-12-19 09:15:00+05:30,377.9,379.5,377.9,2023-12-19 09:20:00+05:30,2023-12-19 09:15:00+05:30,2023-12-19 09:20:00+05:30,379.5,1.6000000000000227,0.4233924318602865,5.0,0.0,0.42,0.0,,5.0,NDRAUTO,True,False
Buy,2023-12-19 09:25:00+05:30,378.0,378.0,377.5,2023-12-19 09:25:00+05:30,2023-12-19 09:35:00+05:30,2023-12-19 09:35:00+05:30,377.5,-0.5,-0.1322751322751322,10.0,0.0,0.0,0.13,-1.0,0.0,NDRAUTO,True,False
Sell,2023-12-19 12:10:00+05:30,372.5,375.0,371.5,2023-12-19 12:30:00+05:30,2023-12-19 12:15:00+05:30,2023-12-19 12:35:00+05:30,375.0,-2.5,-0.6711409395973155,25.0,0.0,0.27,0.67,-1.0,5.0,NDRAUTO,True,False
Sell,2023-12-19 13:25:00+05:30,371.55,375.0,365.0,2023-12-19 14:15:00+05:30,2023-12-19 15:15:00+05:30,2023-12-19 15:15:00+05:30,365.0,6.550000000000011,1.7628852106042283,110.0,0.0,1.76,0.93,1.9,60.0,NDRAUTO,True,False
Sell,2023-12-20 09:15:00+05:30,370.0,379.5,370.0,2023-12-20 09:20:00+05:30,2023-12-20 09:15:00+05:30,2023-12-20 09:20:00+05:30,379.5,-9.5,-2.5675675675675675,5.0,0.0,0.0,2.57,-1.0,0.0,NDRAUTO,True,False
Buy,2023-12-20 10:05:00+05:30,380.0,384.0,373.85,2023-12-20 10:15:00+05:30,2023-12-20 11:50:00+05:30,2023-12-20 11:50:00+05:30,373.85,-6.149999999999977,-1.618421052631573,105.0,0.0,1.05,1.62,-1.0,0.0,NDRAUTO,True,False
Buy,2023-12-20 13:20:00+05:30,382.5,382.5,373.85,2023-12-20 13:20:00+05:30,2023-12-20 13:30:00+05:30,2023-12-20 13:35:00+05:30,373.85,-8.649999999999977,-2.261437908496726,15.0,0.0,0.0,2.26,-1.0,5.0,NDRAUTO,True,False
Sell,2023-12-20 14:35:00+05:30,371.05,375.0,370.0,2023-12-20 14:50:00+05:30,2023-12-20 14:45:00+05:30,2023-12-20 15:15:00+05:30,375.0,-3.9499999999999886,-1.0645465570677777,40.0,0.0,0.28,1.06,-1.0,25.0,NDRAUTO,True,False
Sell,2023-12-21 09:15:00+05:30,365.5,372.0,355.5,2023-12-21 09:20:00+05:30,2023-12-21 09:35:00+05:30,2023-12-21 09:35:00+05:30,355.5,10.0,2.735978112175103,20.0,0.0,2.74,1.78,1.54,15.0,NDRAUTO,True,False
Sell,2023-12-21 09:40:00+05:30,372.0,374.5,362.5,2023-12-21 10:15:00+05:30,2023-12-21 10:10:00+05:30,2023-12-21 10:20:00+05:30,374.5,-2.5,-0.6720430107526881,40.0,0.0,2.55,0.67,-1.0,5.0,NDRAUTO,True,False
Sell,2023-12-21 12:35:00+05:30,370.0,371.0,370.0,2023-12-21 13:05:00+05:30,2023-12-21 12:35:00+05:30,2023-12-21 13:05:00+05:30,371.0,-1.0,-0.2702702702702703,30.0,0.0,0.0,0.27,-1.0,0.0,NDRAUTO,True,False
Sell,2023-12-21 14:05:00+05:30,365.0,370.9,365.0,2023-12-21 14:15:00+05:30,2023-12-21 14:05:00+05:30,2023-12-21 14:20:00+05:30,370.9,-5.899999999999977,-1.6164383561643774,15.0,0.0,0.0,1.62,-1.0,5.0,NDRAUTO,True,False
Buy,2023-12-22 09:35:00+05:30,374.8,386.8,367.55,2023-12-22 10:20:00+05:30,2023-12-22 10:05:00+05:30,2023-12-22 10:20:00+05:30,386.8,12.0,3.2017075773745995,45.0,0.0,3.2,1.93,1.66,15.0,NDRAUTO,True,False
Buy,2023-12-22 10:25:00+05:30,370.5,370.5,368.5,2023-12-22 10:25:00+05:30,2023-12-22 10:35:00+05:30,2023-12-22 10:35:00+05:30,368.5,-2.0,-0.5398110661268556,10.0,0.0,0.0,0.54,-1.0,0.0,NDRAUTO,True,False
Buy,2023-12-22 11:00:00+05:30,385.0,385.0,375.0,2023-12-22 11:00:00+05:30,2023-12-22 12:05:00+05:30,2023-12-22 12:05:00+05:30,375.0,-10.0,-2.5974025974025974,65.0,0.0,0.0,2.6,-1.0,0.0,NDRAUTO,True,False
Sell,2023-12-22 13:20:00+05:30,370.0,370.5,370.0,2023-12-22 13:40:00+05:30,2023-12-22 13:20:00+05:30,2023-12-22 14:05:00+05:30,370.5,-0.5,-0.1351351351351351,45.0,0.0,0.0,0.14,-1.0,25.0,NDRAUTO,True,False
Sell,2023-12-22 14:10:00+05:30,375.0,375.0,374.5,2023-12-22 14:10:00+05:30,2023-12-22 14:20:00+05:30,2023-12-22 14:20:00+05:30,374.5,0.5,0.1333333333333333,10.0,0.0,0.13,0.0,,10.0,NDRAUTO,True,False
Buy,2023-12-26 09:20:00+05:30,389.0,392.0,384.5,2023-12-26 10:25:00+05:30,2023-12-26 09:25:00+05:30,2023-12-26 11:05:00+05:30,390.0,1.0,0.2570694087403599,105.0,0.0,0.77,1.16,0.22,100.0,NDRAUTO,True,False
Buy,2023-12-27 09:20:00+05:30,408.5,408.6,408.5,2023-12-27 09:30:00+05:30,2023-12-27 09:20:00+05:30,2023-12-27 10:50:00+05:30,408.6,0.1000000000000227,0.0244798041615722,90.0,0.0,0.02,0.0,,90.0,NDRAUTO,True,False
Buy,2023-12-28 09:20:00+05:30,427.0,429.0,427.0,2023-12-28 09:45:00+05:30,2023-12-28 09:20:00+05:30,2023-12-28 10:50:00+05:30,429.0,2.0,0.468384074941452,90.0,0.0,0.47,0.0,,90.0,NDRAUTO,True,False
Sell,2023-12-29 10:05:00+05:30,422.5,424.0,407.5,2023-12-29 10:30:00+05:30,2023-12-29 10:10:00+05:30,2023-12-29 10:35:00+05:30,424.0,-1.5,-0.3550295857988165,30.0,0.0,3.55,0.36,-1.0,5.0,NDRAUTO,True,False
Sell,2023-12-29 10:40:00+05:30,432.5,432.5,430.0,2023-12-29 10:40:00+05:30,2023-12-29 10:50:00+05:30,2023-12-29 10:50:00+05:30,430.0,2.5,0.5780346820809249,10.0,0.0,0.58,0.0,,10.0,NDRAUTO,True,False
Sell,2023-12-29 12:35:00+05:30,420.0,420.0,407.5,2023-12-29 12:35:00+05:30,2023-12-29 13:00:00+05:30,2023-12-29 14:20:00+05:30,420.0,0.0,0.0,105.0,0.0,2.98,0.0,,105.0,NDRAUTO,True,False
Buy,2024-01-01 10:10:00+05:30,411.5,411.5,411.5,2024-01-01 10:10:00+05:30,2024-01-01 10:10:00+05:30,2024-01-01 10:30:00+05:30,411.5,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Sell,2024-01-01 10:35:00+05:30,411.5,411.6,411.5,2024-01-01 11:10:00+05:30,2024-01-01 10:35:00+05:30,2024-01-01 11:50:00+05:30,411.6,-0.1000000000000227,-0.024301336573517,75.0,0.0,0.0,0.02,-1.0,40.0,NDRAUTO,True,False
Buy,2024-01-01 15:05:00+05:30,412.8,428.2,412.8,2024-01-01 15:10:00+05:30,2024-01-01 15:05:00+05:30,2024-01-01 15:15:00+05:30,428.2,15.399999999999975,3.730620155038754,10.0,0.0,3.73,0.0,,10.0,NDRAUTO,True,False
Buy,2024-01-02 10:10:00+05:30,428.2,428.2,428.2,2024-01-02 10:10:00+05:30,2024-01-02 10:10:00+05:30,2024-01-02 11:05:00+05:30,428.2,0.0,0.0,55.0,0.0,0.0,0.0,,55.0,NDRAUTO,True,False
Buy,2024-01-02 11:10:00+05:30,427.5,427.5,427.5,2024-01-02 11:10:00+05:30,2024-01-02 11:10:00+05:30,2024-01-02 11:35:00+05:30,427.5,0.0,0.0,25.0,0.0,0.0,0.0,,25.0,NDRAUTO,True,False
Sell,2024-01-02 13:35:00+05:30,420.0,420.0,420.0,2024-01-02 13:35:00+05:30,2024-01-02 13:35:00+05:30,2024-01-02 14:35:00+05:30,420.0,0.0,0.0,60.0,0.0,0.0,0.0,,60.0,NDRAUTO,True,False
Sell,2024-01-03 11:15:00+05:30,411.6,411.6,411.6,2024-01-03 11:15:00+05:30,2024-01-03 11:15:00+05:30,2024-01-03 12:35:00+05:30,411.6,0.0,0.0,80.0,0.0,0.0,0.0,,80.0,NDRAUTO,True,False
Sell,2024-01-05 14:15:00+05:30,402.5,402.5,402.5,2024-01-05 14:15:00+05:30,2024-01-05 14:15:00+05:30,2024-01-05 15:15:00+05:30,402.5,0.0,0.0,60.0,0.0,0.0,0.0,,60.0,NDRAUTO,True,False
Sell,2024-01-08 10:15:00+05:30,402.5,402.5,402.5,2024-01-08 10:15:00+05:30,2024-01-08 10:15:00+05:30,2024-01-08 10:35:00+05:30,402.5,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Buy,2024-01-08 14:05:00+05:30,405.0,408.65,405.0,2024-01-08 14:10:00+05:30,2024-01-08 14:05:00+05:30,2024-01-08 15:15:00+05:30,408.65,3.649999999999977,0.9012345679012288,70.0,0.0,0.9,0.0,,70.0,NDRAUTO,True,False
Buy,2024-01-09 10:10:00+05:30,411.4,411.4,411.4,2024-01-09 10:10:00+05:30,2024-01-09 10:10:00+05:30,2024-01-09 11:05:00+05:30,411.4,0.0,0.0,55.0,0.0,0.0,0.0,,55.0,NDRAUTO,True,False
Sell,2024-01-10 10:10:00+05:30,407.45,407.45,407.45,2024-01-10 10:10:00+05:30,2024-01-10 10:10:00+05:30,2024-01-10 10:30:00+05:30,407.45,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,NDRAUTO,True,False
Sell,2024-01-10 10:35:00+05:30,407.45,407.45,407.45,2024-01-10 10:35:00+05:30,2024-01-10 10:35:00+05:30,2024-01-10 10:50:00+05:30,407.45,0.0,0.0,15.0,0.0,0.0,0.0,,15.0,NDRAUTO,True,False
Buy,2024-01-11 12:50:00+05:30,407.6,415.65,407.6,2024-01-11 14:10:00+05:30,2024-01-11 12:50:00+05:30,2024-01-11 15:05:00+05:30,415.65,8.049999999999955,1.9749754661432664,135.0,0.0,1.97,0.0,,135.0,NDRAUTO,True,False
Buy,2024-01-12 11:15:00+05:30,423.9,423.9,423.9,2024-01-12 11:15:00+05:30,2024-01-12 11:15:00+05:30,2024-01-12 12:30:00+05:30,423.9,0.0,0.0,75.0,0.0,0.0,0.0,,75.0,NDRAUTO,True,False
Buy,2024-01-15 10:30:00+05:30,431.75,431.75,431.5,2024-01-15 10:30:00+05:30,2024-01-15 11:10:00+05:30,2024-01-15 11:30:00+05:30,431.5,-0.25,-0.0579038795599305,60.0,0.0,0.0,0.06,-1.0,20.0,NDRAUTO,True,False
Sell,2024-01-16 11:15:00+05:30,423.8,423.8,423.8,2024-01-16 11:15:00+05:30,2024-01-16 11:15:00+05:30,2024-01-16 12:50:00+05:30,423.8,0.0,0.0,95.0,0.0,0.0,0.0,,95.0,NDRAUTO,True,False
Sell,2024-01-17 10:30:00+05:30,415.3,415.3,415.3,2024-01-17 10:30:00+05:30,2024-01-17 10:30:00+05:30,2024-01-17 11:35:00+05:30,415.3,0.0,0.0,65.0,0.0,0.0,0.0,,65.0,NDRAUTO,True,False
Sell,2024-01-18 10:30:00+05:30,407.0,407.0,407.0,2024-01-18 10:30:00+05:30,2024-01-18 10:30:00+05:30,2024-01-18 11:35:00+05:30,407.0,0.0,0.0,65.0,0.0,0.0,0.0,,65.0,NDRAUTO,True,False
Sell,2024-01-19 10:30:00+05:30,399.0,399.0,398.9,2024-01-19 10:30:00+05:30,2024-01-19 11:10:00+05:30,2024-01-19 11:35:00+05:30,398.9,0.1000000000000227,0.0250626566416097,65.0,0.0,0.03,0.0,,65.0,NDRAUTO,True,False
Sell,2024-01-19 11:40:00+05:30,398.9,398.9,398.9,2024-01-19 11:40:00+05:30,2024-01-19 11:40:00+05:30,2024-01-19 11:50:00+05:30,398.9,0.0,0.0,10.0,0.0,0.0,0.0,,10.0,NDRAUTO,True,False
Sell,2024-01-20 10:30:00+05:30,390.9,390.9,390.9,2024-01-20 10:30:00+05:30,2024-01-20 10:30:00+05:30,2024-01-20 11:35:00+05:30,390.9,0.0,0.0,65.0,0.0,0.0,0.0,,65.0,NDRAUTO,True,False
Sell,2024-01-23 10:30:00+05:30,383.1,383.1,383.1,2024-01-23 10:30:00+05:30,2024-01-23 10:30:00+05:30,2024-01-23 11:35:00+05:30,383.1,0.0,0.0,65.0,0.0,0.0,0.0,,65.0,NDRAUTO,True,False
